"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"12615","chr22",21386999,21387000,"SLC7A4",-0.324848212996135,0.00178479567318066
"12616","chr16",87873168,87873169,"SLC7A5",0.364371235431059,0.000764459167296254
"12617","chr16",21569546,21569547,"SLC7A5P2",-0.200875642213842,0.0371085482475396
"12618","chr16",68298396,68298397,"SLC7A6",-0.208441505153094,0.0473949179956893
"12619","chr14",23292192,23292193,"SLC7A7",-0.220711575936714,0.00928570200631252
"12620","chr14",23701343,23701344,"SLC7A8",-0.30712263434383,0.00558732015887868
"12621","chr19",33314789,33314790,"SLC7A9",-0.22005488163816,0.0483839818406123
"12622","chr2",40678760,40678761,"SLC8A1",-0.320460556424405,0.000403456059953613
"12623","chr19",47960638,47960639,"SLC8A2",-0.255372738172881,0.00958494182154139
"12624","chr14",70656012,70656013,"SLC8A3",-0.427359457338851,1.02556890639621e-05
"12625","chr12",113773020,113773021,"SLC8B1",0.207937041986817,0.0369247619459613
"12626","chr1",27424972,27424973,"SLC9A1",-0.330754559171864,0.00198966744013152
"12627","chr2",103236300,103236301,"SLC9A2",-0.29906263214243,0.00226293261407598
"12628","chr5",524418,524419,"SLC9A3",-0.377412043738115,7.22219933136574e-05
"12629","chr17",72745861,72745862,"SLC9A3R1",0.20258417945704,0.0432401346967191
"12630","chr16",2073840,2073841,"SLC9A3R2",-0.238716765362151,0.0167639761374185
"12631","chr2",103098474,103098475,"SLC9A4",0.274166052174621,0.0106354272100155
"12632","chr16",67282420,67282421,"SLC9A5",-0.254870162173449,0.0104953097441385
"12633","chrX",135067941,135067942,"SLC9A6",0.405478335932719,3.78610770015341e-05
"12634","chrX",46618184,46618185,"SLC9A7",0.400227531342749,4.44097733206928e-05
"12635","chr12",98704997,98704998,"SLC9A7P1",-0.226706963428758,0.0188647850357065
"12636","chr20",48446580,48446581,"SLC9A8",-0.267326516200956,0.010416662235164
"12637","chr3",143530611,143530612,"SLC9A9",-0.234711837301148,0.0206620808759493
"12638","chr3",143130840,143130841,"SLC9A9-AS1",-0.247693460146396,0.00908225206550704
"12639","chr4",103940778,103940779,"SLC9B1",0.209746881801299,0.0293550396011038
"12640","chr4",103997713,103997714,"SLC9B2",-0.288215860490836,0.00678703203044401
"12641","chr3",112013079,112013080,"SLC9C1",-0.222882492134622,0.0403334390400098
"12642","chr3",133748785,133748786,"SLCO2A1",-0.257426045613741,0.0211526497042213
"12643","chr15",92396538,92396539,"SLCO3A1",-0.360560697756407,0.000944427338715142
"12644","chr20",61279777,61279778,"SLCO4A1",-0.34313808581916,0.00149456602177071
"12645","chr20",61293145,61293146,"SLCO4A1-AS1",-0.240794589285564,0.0147720633190624
"12646","chr5",101490924,101490925,"SLCO4C1",0.386020878497896,0.000442124517873236
"12647","chr8",70746793,70746794,"SLCO5A1",-0.269093604693977,0.00295924159781344
"12648","chr5",101756672,101756673,"SLCO6A1",-0.297872721127323,0.00392909858233339
"12649","chr10",102633945,102633946,"SLF2",-0.247404461704069,0.0224423925550008
"12650","chr17",33673466,33673467,"SLFN11",-0.239155766522275,0.0149759296912622
"12651","chr17",33760208,33760209,"SLFN12",-0.250992890311369,0.0136393126651908
"12652","chr17",33815722,33815723,"SLFN12L",-0.377492152266759,0.000512565855791822
"12653","chr17",33775394,33775395,"SLFN13",-0.25539006486238,0.0140097110626263
"12654","chr17",33570176,33570177,"SLFN5",-0.294559288060848,0.00252545406947298
"12655","chr1",41488478,41488479,"SLFNL1",-0.259574208966293,0.0124651745261036
"12656","chr10",98945354,98945355,"SLIT1",-0.318413603571767,0.00110819461707014
"12657","chr10",98891709,98891710,"SLIT1-AS1",-0.263194921002284,0.0132294067083076
"12658","chr4",20254240,20254241,"SLIT2",-0.432202884761728,6.24336804467226e-05
"12659","chr5",168727969,168727970,"SLIT3",-0.432504111604937,6.99691078863141e-06
"12660","chr13",84128712,84128713,"SLITRK1",-0.325842808483124,0.00172436434617281
"12661","chrX",144713077,144713078,"SLITRK2",-0.289153647851697,0.00543815889477758
"12662","chr3",164914577,164914578,"SLITRK3",-0.336578326716667,0.00103633342258491
"12663","chrX",142722845,142722846,"SLITRK4",0.242775067222076,0.0300185580852299
"12664","chr13",88324387,88324388,"SLITRK5",-0.371273039811425,0.000143002365773455
"12665","chr3",57715800,57715801,"SLMAP",-0.288007386991619,0.00958047208694345
"12666","chr20",57617692,57617693,"SLMO2-ATP5E",-0.25504495271946,0.00744035990999105
"12667","chr11",107578603,107578604,"SLN",0.257998152516918,0.0072967224900248
"12668","chr15",59225755,59225756,"SLTM",-0.211452262385261,0.0280340455775041
"12669","chr8",143819831,143819832,"SLURP1",-0.239064662849447,0.0140460067842706
"12670","chr16",3647735,3647736,"SLX4",0.378888832008698,0.000180324476595863
"12671","chr20",10415725,10415726,"SLX4IP",0.230920567195237,0.0221562499358844
"12672","chr21",46385125,46385126,"SLX9",0.29710996292816,0.00345717191297842
"12673","chr4",146300850,146300851,"SMAD1",0.260721740916806,0.0135979270112925
"12674","chr18",45275567,45275568,"SMAD2",-0.39612224056626,0.000101582136689355
"12675","chr15",67334541,67334542,"SMAD3",-0.342576647231846,0.00213929440196821
"12676","chr18",48636657,48636658,"SMAD4",-0.382123735159707,0.000103294258794529
"12677","chr5",135468548,135468549,"SMAD5",-0.234016236123465,0.0126059931799904
"12678","chr15",67012798,67012799,"SMAD6",-0.334537905946537,0.00119072105423325
"12679","chr18",46461837,46461838,"SMAD7",0.323914686102229,0.00249367804572707
"12680","chr13",37494265,37494266,"SMAD9",-0.282547852086855,0.00419912926454055
"12681","chr12",51663970,51663971,"SMAGP",-0.227937467789134,0.0279895089353459
"12682","chr6",71481235,71481236,"SMAP1",-0.253045106033461,0.0128654238738764
"12683","chr1",40853852,40853853,"SMAP2",0.230179313394311,0.0387094893047832
"12684","chr9",2047180,2047181,"SMARCA2",0.337810304989205,0.00146795764138308
"12685","chr19",11113739,11113740,"SMARCA4",0.282569502760251,0.00964604180742607
"12686","chr4",144435546,144435547,"SMARCA5",0.312368399350005,0.000715669957032618
"12687","chr4",95216292,95216293,"SMARCAD1",-0.35095227082518,0.00131673791965174
"12688","chr2",217277252,217277253,"SMARCAL1",-0.227475707979094,0.0235506045935673
"12689","chr22",24124583,24124584,"SMARCB1",0.264100573649326,0.0123888339117804
"12690","chr3",47823082,47823083,"SMARCC1",-0.268189300387185,0.00669625289960273
"12691","chr12",56582757,56582758,"SMARCC2",0.236223269857976,0.0147754171593962
"12692","chr12",50478480,50478481,"SMARCD1",-0.267451484318844,0.00201342747818932
"12693","chr17",61919769,61919770,"SMARCD2",-0.303187907826989,0.00282076456051122
"12694","chr7",150974146,150974147,"SMARCD3",-0.380966353493441,7.80880125088184e-05
"12695","chr17",38803979,38803980,"SMARCE1",-0.281345165423449,0.00501042751186665
"12696","chrX",53449241,53449242,"SMC1A",0.243341818354741,0.0168919915056232
"12697","chr22",45809244,45809245,"SMC1B",-0.218365756479242,0.0421625121492473
"12698","chr9",106761931,106761932,"SMC2",-0.354891558693213,0.00106968131273447
"12699","chr10",112327923,112327924,"SMC3",0.206409239959513,0.0425153064751983
"12700","chr3",160118178,160118179,"SMC4",-0.243603541479774,0.00709159720290537
"12701","chr18",2655690,2655691,"SMCHD1",-0.265773911888191,0.011347292498797
"12702","chr3",196255793,196255794,"SMCO1",-0.299086602891537,0.00571564216210949
"12703","chr11",93271088,93271089,"SMCO4",-0.26552977144225,0.00570617584641529
"12704","chr17",17655933,17655934,"SMCR5",-0.217677761051378,0.0169267749131772
"12705","chr17",18218831,18218832,"SMCR8",-0.375129056703897,0.000153134441598693
"12706","chr22",42475539,42475540,"SMDT1",-0.237206301577338,0.0288263861359539
"12707","chr16",18937062,18937063,"SMG1",-0.253930969929166,0.0130247313920788
"12708","chr16",22448364,22448365,"SMG1P1",-0.226728215199525,0.0194311129031823
"12709","chr16",29616174,29616175,"SMG1P2",-0.240646350285594,0.0109537610032639
"12710","chr16",30346773,30346774,"SMG1P5",-0.220166007508467,0.0320420741405116
"12711","chr1",156252328,156252329,"SMG5",-0.205974036760804,0.0429630087434993
"12712","chr17",2206606,2206607,"SMG6",-0.24753298742634,0.0150358002298839
"12713","chr1",183441662,183441663,"SMG7",0.252067767018218,0.00568331633550887
"12714","chr19",44259136,44259137,"SMG9",0.290291602920569,0.00356004815957959
"12715","chr1",3688814,3688815,"SMIM1",-0.388536324324153,6.47923999879495e-05
"12716","chrX",134125005,134125006,"SMIM10",0.336810800911473,0.00102752205779321
"12717","chr12",11323790,11323791,"SMIM10L1",-0.212584777560327,0.0355913775023977
"12718","chrX",134598736,134598737,"SMIM10L2A",-0.256215805251347,0.020955523937728
"12719","chrX",134232669,134232670,"SMIM10L2B",0.35795388522629,0.00111418224705074
"12720","chr21",35747720,35747721,"SMIM11",-0.279357481822979,0.0115488187081195
"12721","chr1",35334472,35334473,"SMIM12",-0.269826993143168,0.00721166287281596
"12722","chr6",11103061,11103062,"SMIM13",-0.23340367716456,0.0150549295045212
"12723","chr4",39640412,39640413,"SMIM14",-0.204523960217412,0.038235704850127
"12724","chr5",60458451,60458452,"SMIM15",-0.293457963501634,0.00319854743598049
"12725","chr19",57133775,57133776,"SMIM17",0.310744187778124,0.00303808207826935
"12726","chr8",42396754,42396755,"SMIM19",-0.218079231757039,0.0318819894450092
"12727","chr13",44838259,44838260,"SMIM2-IT1",-0.20965100628356,0.0326804817168957
"12728","chr4",25915565,25915566,"SMIM20",-0.308018704393745,0.00146801083921642
"12729","chr18",73379737,73379738,"SMIM21",0.25230831440836,0.0126593243652899
"12730","chr16",4848783,4848784,"SMIM22",-0.238647762653194,0.0235004170366049
"12731","chr19",3444508,3444509,"SMIM24",0.305508464656735,0.00423056846080203
"12732","chr20",18548219,18548220,"SMIM26",-0.369544874049593,0.000104608965681144
"12733","chr9",32552330,32552331,"SMIM27",-0.204002638577348,0.0294733472647185
"12734","chr6",34216949,34216950,"SMIM29",-0.267204341760264,0.0118460348266182
"12735","chr5",150158814,150158815,"SMIM3",0.22332469661314,0.0174214442627828
"12736","chr5",135528671,135528672,"SMIM32",-0.373474316729595,0.000226639382751103
"12737","chr3",52571189,52571190,"SMIM4",-0.237080434147419,0.0126391722811297
"12738","chr17",73641779,73641780,"SMIM6",-0.382114054825506,0.000307714630975701
"12739","chr19",16771449,16771450,"SMIM7",-0.200855122805569,0.0429480712600134
"12740","chr7",129142284,129142285,"SMKR1",-0.227454558138418,0.017914001315935
"12741","chr10",112064462,112064463,"SMNDC1",-0.278132838205809,0.0130692547064908
"12742","chr7",128828066,128828067,"SMO",-0.36845130524057,0.000238959673273203
"12743","chr14",70346859,70346860,"SMOC1",-0.382427477157869,0.000303933255286975
"12744","chr6",168785541,168785542,"SMOC2",-0.341030681448372,0.000233614759589785
"12745","chr20",4162702,4162703,"SMOX",-0.358451721230562,0.000755769653655122
"12746","chr11",6411941,6411942,"SMPD1",0.272685596806172,0.00281341968584661
"12747","chr16",68482181,68482182,"SMPD3",-0.306803545693276,0.00153627933202857
"12748","chr2",132269487,132269488,"SMPD4BP",-0.233309494362847,0.0296451625914478
"12749","chr6",123111308,123111309,"SMPDL3A",-0.345744075652438,0.00034746359515159
"12750","chrX",21959301,21959302,"SMS",0.367599356872215,0.000181794807884893
"12751","chr22",31481091,31481092,"SMTN",-0.256829008530714,0.0115383087036075
"12752","chr11",57321427,57321428,"SMTNL1",-0.204692615692199,0.0543302232318639
"12753","chr17",4488051,4488052,"SMTNL2",-0.391523739958196,0.000104124735809913
"12754","chr9",33076681,33076682,"SMU1",-0.206324587474936,0.0356110068684438
"12755","chr12",54576379,54576380,"SMUG1",-0.241356236107215,0.00905316184569468
"12756","chr7",98630800,98630801,"SMURF1",-0.217243751344268,0.0299217460584956
"12757","chr17",62657644,62657645,"SMURF2",-0.264093211577574,0.00530562310969708
"12758","chr1",214487192,214487193,"SMYD2",-0.328003373465619,0.00132893838516004
"12759","chr1",246236875,246236876,"SMYD3",-0.30490587776459,0.00266106531971835
"12760","chr17",1686588,1686589,"SMYD4",0.214979071050452,0.0308555541877616
"12761","chr2",73441617,73441618,"SMYD5",-0.2862682030566,0.00370617086764875
"12762","chr20",48599298,48599299,"SNAI1",-0.282952404288699,0.00721457161270501
"12763","chr8",49782855,49782856,"SNAI2",-0.284364553902906,0.00475937116368291
"12764","chr16",88751864,88751865,"SNAI3",-0.248498433922412,0.0102129020781794
"12765","chr16",88730317,88730318,"SNAI3-AS1",-0.277634364901966,0.00452073020636085
"12766","chr15",42787886,42787887,"SNAP23",-0.235248704133327,0.0147204127699348
"12767","chr20",10198822,10198823,"SNAP25",-0.354420491532777,0.000609627007076241
"12768","chr22",21213431,21213432,"SNAP29",0.215977558221651,0.0300674380002691
"12769","chr1",227918022,227918023,"SNAP47",-0.22223864768728,0.0304194316778138
"12770","chr6",84417901,84417902,"SNAP91",-0.295957629592858,0.00486308333810774
"12771","chr14",62279867,62279868,"SNAPC1",-0.269444925144385,0.00280252613814979
"12772","chr19",7986290,7986291,"SNAPC2",-0.274760845384746,0.00309167430083215
"12773","chr9",139296702,139296703,"SNAPC4",-0.281029279623663,0.00293975852842569
"12774","chr15",66790212,66790213,"SNAPC5",-0.231055365281199,0.0118242508435114
"12775","chr19",50651528,50651529,"SNAR-D",-0.374201479625917,9.10964857359665e-05
"12776","chr19",47313659,47313660,"SNAR-E",0.251335419545748,0.0175087335038131
"12777","chr19",49533283,49533284,"SNAR-G2",0.2057092365214,0.0390418090031662
"12778","chr2",78502013,78502014,"SNAR-H",-0.206754972777613,0.0455648422530085
"12779","chr4",90600845,90600846,"SNCA",-0.292344031095425,0.00152254192423479
"12780","chr5",121648146,121648147,"SNCAIP",-0.328946615294729,0.000612044439573567
"12781","chr5",176057485,176057486,"SNCB",-0.356069637569086,0.000144729008610485
"12782","chr7",127371716,127371717,"SND1",-0.205051264358835,0.0316409211953061
"12783","chr2",241933996,241933997,"SNED1",-0.329281228967926,0.00184415634131482
"12784","chr17",47022024,47022025,"SNF8",0.243570929554795,0.0151226237807555
"12785","chr14",95982953,95982954,"SNHG10",-0.219825277878216,0.0216328124191633
"12786","chr20",37075405,37075406,"SNHG11",-0.340855444519448,0.000251486433908579
"12787","chr1",28908363,28908364,"SNHG12",-0.248807626253434,0.00571892355489958
"12788","chr5",9546550,9546551,"SNHG18",-0.309840187963327,0.00122882962565391
"12789","chr17",75074775,75074776,"SNHG20",-0.272263077419246,0.00903201977255515
"12790","chr1",159825004,159825005,"SNHG28",-0.212205426762656,0.0170561291900073
"12791","chr1",28832638,28832639,"SNHG3",-0.236580087011789,0.0323617845636959
"12792","chr5",138588443,138588444,"SNHG4",-0.201790657555842,0.0579157725472643
"12793","chr6",86684929,86684930,"SNHG5",-0.222024126196356,0.0271954610087186
"12794","chr8",67837554,67837555,"SNHG6",-0.269390729285213,0.0132118782710629
"12795","chr9",139623378,139623379,"SNHG7",-0.264923422695772,0.00405374210031652
"12796","chr4",119199842,119199843,"SNHG8",0.263417006356056,0.00951125967372701
"12797","chr1",38019535,38019536,"SNIP1",-0.345029511180791,0.00010634530714626
"12798","chr16",11770166,11770167,"SNN",0.334082166818799,0.00245672477214906
"12799","chr14",91621449,91621450,"SNORA11B",-0.236482052900542,0.0358824761433483
"12800","chrX",47272769,47272770,"SNORA11C",-0.245892422883901,0.020193384003738
"12801","chr1",235105869,235105870,"SNORA14B",-0.286544271100682,0.0064814458726924
"12802","chr4",119208593,119208594,"SNORA24",-0.210480726100625,0.0546346420552375
"12803","chr13",45885884,45885885,"SNORA31",-0.322676131967405,0.00142674247368987
"12804","chr6",133253191,133253192,"SNORA33",-0.24472746073983,0.0141299098548448
"12805","chr2",69795342,69795343,"SNORA36C",-0.280315262483835,0.00567086435786177
"12806","chr18",51684911,51684912,"SNORA37",-0.204805731703356,0.0389337766297473
"12807","chr17",65764396,65764397,"SNORA38B",-0.282402574878425,0.00506969336097117
"12808","chr5",76373411,76373412,"SNORA47",-0.210448394739026,0.0532091013063018
"12809","chr17",7476942,7476943,"SNORA48",0.251337435490548,0.0156613747334213
"12810","chr11",811545,811546,"SNORA52",-0.289293444944516,0.00334421869342876
"12811","chr11",2981736,2981737,"SNORA54",-0.251731764360944,0.0193825527465286
"12812","chr17",19483436,19483437,"SNORA59A",-0.278945506644957,0.0033115049559728
"12813","chr1",12538807,12538808,"SNORA59B",0.343831342336176,0.000402795868809524
"12814","chr3",39470409,39470410,"SNORA62",-0.230757910251487,0.010882348260194
"12815","chr2",232290892,232290893,"SNORA75",-0.254323308899888,0.0161701890407472
"12816","chr3",129082414,129082415,"SNORA7B",-0.20851294108026,0.0634389745709435
"12817","chr21",33752020,33752021,"SNORA80A",-0.26228685789419,0.0106548817312768
"12818","chr2",10567228,10567229,"SNORA80B",-0.273943168871217,0.00898279961095958
"12819","chr2",233741208,233741209,"SNORC",-0.302529648687469,0.00221864009867556
"12820","chr19",10217845,10217846,"SNORD105",0.210701195444301,0.064073943689564
"12821","chr2",203184002,203184003,"SNORD11",-0.253649693048224,0.013632426176658
"12822","chr14",101472083,101472084,"SNORD114-31",-0.22424565784563,0.0174576714266206
"12823","chr15",25493026,25493027,"SNORD115-10",-0.20392061782358,0.0462805546699516
"12824","chr15",25434500,25434501,"SNORD115-11",-0.249643069861613,0.0246029609986104
"12825","chr15",25438000,25438001,"SNORD115-13",-0.29427198819262,0.00326960121962879
"12826","chr15",25449809,25449810,"SNORD115-17",-0.251545554263068,0.0111655110470294
"12827","chr15",25463385,25463386,"SNORD115-26",-0.273470430066882,0.00418698375622724
"12828","chr15",25496247,25496248,"SNORD115-44",-0.238993576414665,0.0145525695164806
"12829","chr20",47962037,47962038,"SNORD12",-0.254246352951636,0.0129085714746881
"12830","chr11",62622234,62622235,"SNORD28",-0.223200692796433,0.0438371582898825
"12831","chr19",49993830,49993831,"SNORD33",-0.25144267600638,0.0162072709791099
"12832","chr19",3978380,3978381,"SNORD37",-0.20655770458663,0.0446074682991887
"12833","chr19",12816980,12816981,"SNORD41",-0.205389493854031,0.0608952940530386
"12834","chr22",39693996,39693997,"SNORD43",-0.246570773317735,0.0129309154505246
"12835","chr17",27051811,27051812,"SNORD4B",-0.231204236508036,0.0241770040805512
"12836","chr1",45241417,45241418,"SNORD55",-0.240360247100198,0.0232762284967128
"12837","chr14",71787748,71787749,"SNORD56B",-0.261670332772238,0.00700981758970786
"12838","chr16",89627950,89627951,"SNORD68",-0.283927212202145,0.0013328290500079
"12839","chr19",51298164,51298165,"SNORD88B",-0.203992377965908,0.0732270688143208
"12840","chr7",22893808,22893809,"SNORD93",-0.266644552295769,0.00732585858533271
"12841","chrX",109416653,109416654,"SNORD96B",-0.269711625384623,0.0115264307477124
"12842","chr1",28900209,28900210,"SNORD99",-0.243105352652575,0.0241065208123328
"12843","chr20",1246934,1246935,"SNPH",-0.274334780510864,0.00713858200689738
"12844","chr3",43328110,43328111,"SNRK",-0.283380856444312,0.00591366981836409
"12845","chr3",43405727,43405728,"SNRK-AS1",-0.216561933957942,0.029614137207566
"12846","chr2",96971265,96971266,"SNRNP200",0.21896922151901,0.0248184381493365
"12847","chr16",112886,112887,"SNRNP25",0.258819930631188,0.00968841878313434
"12848","chr12",123970319,123970320,"SNRNP35",-0.340274113691816,0.000904078992276002
"12849","chr6",7590674,7590675,"SNRNP48",-0.257582640865434,0.00798360347295428
"12850","chr19",49611488,49611489,"SNRNP70",0.279494143923639,0.00729560328543749
"12851","chr19",41257000,41257001,"SNRPA",0.204003196273891,0.0407308504428339
"12852","chr15",101837004,101837005,"SNRPA1",0.215663247067959,0.0338768240532377
"12853","chr20",2451427,2451428,"SNRPB",-0.251598486859799,0.00998391793307674
"12854","chr20",16710798,16710799,"SNRPB2",-0.211340621360931,0.0281189507180437
"12855","chr6",34711974,34711975,"SNRPC",-0.261502735459567,0.0127872729754988
"12856","chr19",46195498,46195499,"SNRPD2",-0.259702607831262,0.015134518822314
"12857","chr22",24951656,24951657,"SNRPD3",-0.200658665908503,0.0373178880247923
"12858","chr1",203826851,203826852,"SNRPE",-0.225117589541435,0.0360488033615871
"12859","chr15",25217200,25217201,"SNRPN",-0.234194844661913,0.0280798421023286
"12860","chr20",32031243,32031244,"SNTA1",-0.325982343205855,0.00280192589192692
"12861","chr8",122069133,122069134,"SNTB1",-0.219981146686245,0.020933118803436
"12862","chr16",69220979,69220980,"SNTB2",-0.241063396456172,0.0186071876979621
"12863","chr8",50495182,50495183,"SNTG1",-0.258663306450992,0.0127881779486633
"12864","chr2",946579,946580,"SNTG2",-0.353220204672528,0.000479326172632064
"12865","chr22",42078388,42078389,"SNU13",0.242487781912388,0.0198625501596095
"12866","chr15",75918031,75918032,"SNUPN",-0.232962831086177,0.0230902912420109
"12867","chr15",64388335,64388336,"SNX1",-0.22143173226105,0.0292787584099113
"12868","chr7",26344556,26344557,"SNX10",-0.313626429927195,0.00276416051014061
"12869","chrX",70288358,70288359,"SNX12",0.431437584949404,1.02421088276864e-05
"12870","chr7",17979857,17979858,"SNX13",-0.272842043670414,0.00507556474106528
"12871","chr8",82754171,82754172,"SNX16",-0.205458557220471,0.0297639938243857
"12872","chr2",27593566,27593567,"SNX17",-0.225094133893393,0.0203482812697547
"12873","chr5",53813798,53813799,"SNX18",-0.219165469492342,0.0390619250807298
"12874","chr11",130786440,130786441,"SNX19",-0.288597657784283,0.00311276658626415
"12875","chr16",50690673,50690674,"SNX20",0.290034792778811,0.00643067694183809
"12876","chr20",44462587,44462588,"SNX21",-0.225964495516729,0.0123276680037352
"12877","chr15",64444153,64444154,"SNX22",-0.327414506533224,0.000651253455531155
"12878","chr5",122180678,122180679,"SNX24",-0.277931194774384,0.00221039894936019
"12879","chr4",186130454,186130455,"SNX25",-0.28634709154883,0.00336459550933593
"12880","chr1",151584815,151584816,"SNX27",-0.221083167798307,0.025547591717219
"12881","chr16",12096229,12096230,"SNX29",0.297026701312471,0.00577132789905338
"12882","chr16",21371133,21371134,"SNX29P1",0.219233439995913,0.0268379072901692
"12883","chr16",29317562,29317563,"SNX29P2",-0.275898617517815,0.00368615187551769
"12884","chr6",108582979,108582980,"SNX3",-0.200280720778546,0.0730174627881405
"12885","chr9",115618961,115618962,"SNX30",-0.284027725686508,0.00418597804664281
"12886","chr8",101644009,101644010,"SNX31",-0.218177713721129,0.0377451840439164
"12887","chr11",65601513,65601514,"SNX32",-0.273157073746184,0.00571338488707599
"12888","chr15",75940456,75940457,"SNX33",-0.268433721636432,0.00372427662875293
"12889","chr3",125239577,125239578,"SNX4",-0.249113394111063,0.0100210942225805
"12890","chr20",17937089,17937090,"SNX5",0.311663294011151,0.000559940643439249
"12891","chr14",35090072,35090073,"SNX6",-0.257568643930823,0.0219262925186642
"12892","chr1",99127531,99127532,"SNX7",-0.297043059765948,0.00424610081657709
"12893","chr7",2358900,2358901,"SNX8",-0.251172106226777,0.0169433310582938
"12894","chr6",158244350,158244351,"SNX9",-0.336585721886839,0.000160159356896987
"12895","chr1",179262880,179262881,"SOAT1",-0.257774813898771,0.00925475393412413
"12896","chr6",107812614,107812615,"SOBP",-0.322449158722482,0.00100708864787511
"12897","chr16",11349518,11349519,"SOCS1",-0.223877850025476,0.0156974868101127
"12898","chr12",93965500,93965501,"SOCS2",-0.274555832566353,0.00479479766423106
"12899","chr12",93964997,93964998,"SOCS2-AS1",-0.318855277877974,0.00129685697140547
"12900","chr17",76356685,76356686,"SOCS3",-0.261222048566301,0.0101488663451793
"12901","chr2",46926446,46926447,"SOCS5",-0.211130422581129,0.0410836908243958
"12902","chr18",67956925,67956926,"SOCS6",-0.291054971917704,0.0056545362481816
"12903","chr17",36508424,36508425,"SOCS7",-0.2259240647302,0.0303540352469117
"12904","chr21",33032304,33032305,"SOD1",-0.267674558083431,0.0163748050913847
"12905","chr6",160114157,160114158,"SOD2",-0.202711976401309,0.0390407189666473
"12906","chr6",160183292,160183293,"SOD2-OT1",0.201882808311316,0.0623173615203601
"12907","chr20",35483939,35483940,"SOGA1",-0.281434437701413,0.00456063449187334
"12908","chr6",127836590,127836591,"SOGA3",-0.382867360515423,0.000496840563419453
"12909","chr9",138590317,138590318,"SOHLH1",0.306341486104316,0.00173966303972439
"12910","chr21",34915592,34915593,"SON",0.29361560662553,0.00907929348434473
"12911","chr10",97321324,97321325,"SORBS1",-0.339531785149185,0.000929338869528824
"12912","chr4",186816817,186816818,"SORBS2",-0.354775134092267,0.000363091888387012
"12913","chr8",22422535,22422536,"SORBS3",-0.294370298289061,0.00690686112815419
"12914","chr10",108923899,108923900,"SORCS1",-0.323030587028105,0.000776504491400907
"12915","chr4",7370115,7370116,"SORCS2",-0.331928220693526,0.00108200417354294
"12916","chr10",106399856,106399857,"SORCS3",-0.411502081899616,1.91087388811955e-05
"12917","chr15",45328139,45328140,"SORD",0.263873515563586,0.00556314088723781
"12918","chr11",121593409,121593410,"SORL1",-0.325689967729453,0.00048642478183752
"12919","chr1",109940215,109940216,"SORT1",-0.317045035525031,0.00293689997907588
"12920","chr2",39348114,39348115,"SOS1",-0.2001563427858,0.0458629606439072
"12921","chr14",50663740,50663741,"SOS2",-0.235213367427315,0.0106852464706187
"12922","chr17",41836455,41836456,"SOST",-0.327743033869142,0.00111540192328814
"12923","chr7",16625360,16625361,"SOSTDC1",-0.278298775332523,0.011880656481706
"12924","chr5",132149473,132149474,"SOWAHA",-0.329758997161893,0.000592143877393118
"12925","chr4",77819161,77819162,"SOWAHB",-0.397871725619617,5.44356277881197e-05
"12926","chr2",110372486,110372487,"SOWAHC",-0.349633031170327,0.00128316843292689
"12927","chrX",118892246,118892247,"SOWAHD",0.445709927048248,3.84866081253714e-05
"12928","chr13",112722095,112722096,"SOX1",-0.389021141546576,0.000214090999340273
"12929","chr22",38383302,38383303,"SOX10",-0.252272349971153,0.00784246029951711
"12930","chr2",5832402,5832403,"SOX11",-0.402798313499205,0.000132445636687444
"12931","chr20",306361,306362,"SOX12",-0.268798560955938,0.00533451574507992
"12932","chr1",204042653,204042654,"SOX13",-0.307717079711754,0.00165408001374496
"12933","chr3",137487853,137487854,"SOX14",-0.321090446599069,0.000838670401356174
"12934","chr17",7492989,7492990,"SOX15",-0.253628178187807,0.0101068149066109
"12935","chr8",55379218,55379219,"SOX17",-0.420219165050164,2.48011331722295e-05
"12936","chr20",62681054,62681055,"SOX18",-0.341968228184936,0.000465077409908068
"12937","chr3",181437335,181437336,"SOX2",-0.333457859796298,0.000698330835239344
"12938","chr3",180963152,180963153,"SOX2-OT",-0.22523628003475,0.0179912993781365
"12939","chr13",95355031,95355032,"SOX21",-0.483715597352783,2.7356498574935e-06
"12940","chrX",139586934,139586935,"SOX3",-0.232326371798946,0.0323872976803599
"12941","chr5",157097845,157097846,"SOX30",-0.257296855266511,0.00223010221634618
"12942","chr6",21596923,21596924,"SOX4",0.274184074875985,0.00629467299725416
"12943","chr12",24715780,24715781,"SOX5",-0.252015407544855,0.0106112619911126
"12944","chr11",16628492,16628493,"SOX6",-0.321193725538091,0.000996223203765087
"12945","chr8",10587624,10587625,"SOX7",-0.343178350973986,0.000506207791619082
"12946","chr16",1075357,1075358,"SOX8",0.470875170613265,1.67174986814764e-06
"12947","chr17",70112050,70112051,"SOX9",-0.348772227798386,0.000305588971375496
"12948","chr12",53760210,53760211,"SP1",-0.256299552800938,0.0209122079144254
"12949","chr2",231277433,231277434,"SP100",-0.327553219584684,0.00119442155229135
"12950","chr17",45974285,45974286,"SP2",-0.251922486966957,0.0251103096081482
"12951","chr2",174870562,174870563,"SP3",-0.379989484666698,0.000600326540139368
"12952","chr7",21209165,21209166,"SP4",-0.216399782788407,0.0273563711028073
"12953","chr2",171572846,171572847,"SP5",-0.445867469509669,3.33684410735138e-06
