"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"1071","chr7",1501248,1501249,"MICALL2",-0.288729760428086,0.21697942880728
"1072","chr13",22147572,22147573,"MICU2",0.315794693606069,0.187813759885589
"1073","chr22",39898351,39898352,"MIEF1",0.517600581529442,0.0232201632534226
"1074","chr15",89148302,89148303,"MIR1179",-0.344176902061832,0.107804331153517
"1075","chr8",128810406,128810407,"MIR1204",-0.209294594530798,0.389821075316479
"1076","chr5",117618110,117618111,"MIR1244-2",-0.332827778834216,0.0673231577610334
"1077","chr14",101982770,101982771,"MIR1247",-0.47932272160214,0.0279063798700698
"1078","chr20",60405443,60405444,"MIR1257",0.33215859030837,0.164718332505567
"1079","chr11",43603554,43603555,"MIR129-2",0.322995884769147,0.153253717405353
"1080","chr7",25990104,25990105,"MIR148A",-0.270881031765415,0.23495626258442
"1081","chr17",46101615,46101616,"MIR152",0.517800098650222,0.01936083957408
"1082","chr10",21785349,21785350,"MIR1915",0.510337010444828,0.0180905324772566
"1083","chr10",135057112,135057113,"MIR202",-0.288721043425413,0.136209308558816
"1084","chr6",27158727,27158728,"MIR3143",-0.392158347730557,0.0475390201220878
"1085","chr16",1794608,1794609,"MIR3177",0.562320628928835,0.00644916683704836
"1086","chr16",15006028,15006029,"MIR3180-3",-0.354166362876205,0.0973077807228509
"1087","chr19",47731354,47731355,"MIR3191",0.345327033444327,0.147604036428779
"1088","chr9",140063604,140063605,"MIR3621",0.404102865101032,0.0772114071984029
"1089","chr21",9647873,9647874,"MIR3648-1",-0.365593475574751,0.00833602731521731
"1090","chr22",49880683,49880684,"MIR3667HG",0.303781545727637,0.180650284325956
"1091","chr1",17020049,17020050,"MIR3675",0.447821229050279,0.0130800560245226
"1092","chr1",3079502,3079503,"MIR4251",-0.564248566125441,0.00955414995771809
"1093","chr1",209797061,209797062,"MIR4260",0.281886168497672,0.192539376106544
"1094","chr2",10334308,10334309,"MIR4261",-0.447716406402563,0.0477565348285292
"1095","chr2",110821668,110821669,"MIR4267",0.260691556452582,0.0704266284118892
"1096","chr7",63213876,63213877,"MIR4283-1",-0.229094880039931,0.149641067395012
"1097","chr19",42656728,42656729,"MIR4323",0.283616000265627,0.225597877049602
"1098","chr2",112263591,112263592,"MIR4435-2HG",0.375996604532836,0.112619816756879
"1099","chr2",90449850,90449851,"MIR4436A",0.202300698163528,0.131260081184879
"1100","chr5",558911,558912,"MIR4456",0.453586667149298,0.0511105541870889
"1101","chr8",142892282,142892283,"MIR4472-1",-0.372679279927818,0.0961484523335436
"1102","chr9",36818359,36818360,"MIR4475",0.369278741319659,0.119716997774273
"1103","chr15",22683254,22683255,"MIR4509-1",0.506468172645014,0.0136592711469076
"1104","chr5",1038897,1038898,"MIR4635",0.348793760244647,0.131755892988799
"1105","chr5",8870588,8870589,"MIR4636",-0.358443223545051,0.101407145689956
"1106","chr7",1913779,1913780,"MIR4655",-0.626651968489254,0.00311053281233361
"1107","chr11",19799633,19799634,"MIR4694",-0.290569255492909,0.189569039364588
"1108","chr17",77680341,77680342,"MIR4739",-0.306744341609638,0.0688106712859578
"1109","chr22",19950322,19950323,"MIR4761",-0.271968470557187,0.259996974530865
"1110","chr2",128181229,128181230,"MIR4783",0.515417221875633,0.0200246399360648
"1111","chr2",240902920,240902921,"MIR4786",-0.536730917980511,0.0178186225729395
"1112","chr4",7267760,7267761,"MIR4798",-0.41697693019284,0.0477649004253512
"1113","chr13",56618502,56618503,"MIR5007",-0.301526674444449,0.118917997630586
"1114","chr16",85445066,85445067,"MIR5093",0.266549538259218,0.18808655543935
"1115","chr16",22663571,22663572,"MIR548D2",-0.402992616012374,0.0871229075430777
"1116","chr7",29690023,29690024,"MIR550A3",-0.204527480184481,0.349207628816132
"1117","chr8",103161162,103161163,"MIR5680",0.362691607803001,0.106123891389828
"1118","chr3",170858200,170858201,"MIR569",0.500241058123317,0.0246890949115611
"1119","chr10",685227,685228,"MIR5699",0.408586464177888,0.0736779828209201
"1120","chr3",195416615,195416616,"MIR570",-0.419368458226569,0.0121511902865864
"1121","chr7",158071322,158071323,"MIR595",-0.423477436284351,0.0440561791109721
"1122","chr12",54428366,54428367,"MIR615",-0.21064566169699,0.372692731441874
"1123","chr2",133014403,133014404,"MIR663B",-0.39158459026851,0.0646268022017711
"1124","chr1",156368629,156368630,"MIR9-1",-0.248773083946024,0.0724522761732517
"1125","chr15",89942816,89942817,"MIR9-3HG",0.314459078317936,0.16504234573825
"1126","chr3",197385017,197385018,"MIR922",-0.311082131117135,0.060917678496707
"1127","chr22",46466507,46466508,"MIRLET7BHG",0.485750109226613,0.0349907743701699
"1128","chr19",14183280,14183281,"MISP3",0.427132065133795,0.0681570180913939
"1129","chr19",2050859,2050860,"MKNK2",0.531935391259408,0.0190677791418657
"1130","chr10",28032686,28032687,"MKX",0.304331596407829,0.20522623006691
"1131","chr12",6876314,6876315,"MLF2",-0.507342291793412,0.0224099668966739
"1132","chr17",36862394,36862395,"MLLT6",0.453460331013769,0.0134905071870276
"1133","chr1",2603525,2603526,"MMEL1",0.290281214337103,0.0958364381418266
"1134","chr16",58059754,58059755,"MMP15",0.361873432227873,0.0979452565721736
"1135","chr20",33865278,33865279,"MMP24OS",0.256965826627749,0.225454651195372
"1136","chr22",27969321,27969322,"MN1",0.272687330508018,0.258689489851378
"1137","chr7",156801980,156801981,"MNX1",-0.203882851468579,0.339281411797301
"1138","chr14",93637711,93637712,"MOAP1",0.477698684534486,0.0211502089684946
"1139","chr11",30607971,30607972,"MPPED2",0.455117025407951,0.0333127371370669
"1140","chr1",167682907,167682908,"MPZL1",-0.254514047068972,0.293016524572816
"1141","chr17",60704767,60704768,"MRC2",0.439104765727965,0.0248150814240797
"1142","chr11",3216694,3216695,"MRGPRG-AS1",-0.239038428643999,0.284002129218828
"1143","chr8",142528963,142528964,"MROH5",-0.436534870888874,0.054310030616898
"1144","chr8",144650516,144650517,"MROH6",0.258838959620424,0.221972347251762
"1145","chr17",45908884,45908885,"MRPL10",0.488845363938511,0.0179302797438563
"1146","chr6",44041427,44041428,"MRPL14",0.212517793729131,0.382393261644688
"1147","chr1",1342392,1342393,"MRPL20",0.314135194987223,0.165501590985468
"1148","chr7",42972482,42972483,"MRPL32",-0.387979598708598,0.100716688416483
"1149","chr2",27994812,27994813,"MRPL33",0.420051708001645,0.0651923162738764
"1150","chr3",139062845,139062846,"MRPS22",0.378676942016667,0.0996743527499023
"1151","chr20",3027083,3027084,"MRPS26",0.366264004271212,0.12300317810269
"1152","chr11",60516310,60516311,"MS4A15",-0.302676753150147,0.194585049866026
"1153","chr2",47718376,47718377,"MSH2",-0.292404221553102,0.175758655307829
"1154","chr17",38277930,38277931,"MSL1",-0.253680484346941,0.211123242988533
"1155","chr1",17091128,17091129,"MST1L",0.353012233565651,0.029708852235878
"1156","chr1",16974032,16974033,"MST1P2",0.528945327898395,0.0164852351010038
"1157","chr4",4766861,4766862,"MSX1",-0.253167897201493,0.243795804282027
"1158","chr16",56666293,56666294,"MT1M",-0.254826787235071,0.252418618577036
"1159","chr2",42721962,42721963,"MTA3",0.276716798384328,0.224627543255351
"1160","chr18",8730679,8730680,"MTCL1",0.220664975179078,0.336444578311494
"1161","chr8",98657103,98657104,"MTDH",-0.388150477201229,0.100553821812827
"1162","chr16",86588494,86588495,"MTHFSD",-0.532397975837465,0.018944340339351
"1163","chr8",17265695,17265696,"MTMR7",-0.291794226601804,0.166508731385392
"1164","chr5",8027300,8027301,"MTRR",-0.217624456268149,0.285537511922077
"1165","chr8",125740451,125740452,"MTSS1",0.539105099641977,0.00448491292028723
"1166","chr7",30175534,30175535,"MTURN",0.482533182832426,0.026728338935287
"1167","chr1",155163570,155163571,"MUC1",0.499568048968869,0.0110024752721219
"1168","chr7",100609611,100609612,"MUC12",-0.253176000654738,0.243780199818556
"1169","chr7",100643426,100643427,"MUC17",-0.526944891850438,0.00474204171422054
"1170","chr11",1092884,1092885,"MUC2",-0.235167174455478,0.0782508765050008
"1171","chr3",195456627,195456628,"MUC20",-0.346328335671599,0.0710145122037982
"1172","chr3",195480742,195480743,"MUC4",-0.426632218656657,0.0606668912703621
"1173","chr11",1213399,1213400,"MUC5B",-0.324535160137458,0.0229020307397759
"1174","chr11",1009540,1009541,"MUC6",0.341803979637055,0.152056295261233
"1175","chr10",111967981,111967982,"MXI1",0.545306747964891,0.0048151073029407
"1176","chr1",203139515,203139516,"MYBPH",-0.317144989235838,0.16126781340337
"1177","chr8",128650325,128650326,"MYC",-0.266178671652542,0.208673425358825
"1178","chr2",16081096,16081097,"MYCN",0.488553423490598,0.0288354145239275
"1179","chr11",69063273,69063274,"MYEOV",-0.318252286030213,0.129619693485311
"1180","chr17",8453657,8453658,"MYH10",0.315235452607455,0.0957730175259073
"1181","chr22",36731526,36731527,"MYH9",-0.425120813944262,0.0696076499387672
"1182","chr3",123440085,123440086,"MYLK",-0.331344802370652,0.0518479305409886
"1183","chr5",16967945,16967946,"MYO10",0.275854937363936,0.191976772247194
"1184","chr13",109521951,109521952,"MYO16",-0.353735214736971,0.115691887130749
"1185","chr2",192110957,192110958,"MYO1B",0.237019043045621,0.328559144749845
"1186","chr2",128354646,128354647,"MYO7B",-0.315442421689981,0.188333601642243
"1187","chr1",203045618,203045619,"MYOG",-0.301283780543493,0.112229190093351
"1188","chr8",2263343,2263344,"MYOM2",0.320907065377873,0.109944658838447
"1189","chr5",150036523,150036524,"MYOZ3",0.43527416539429,0.0550898390854865
"1190","chr11",61520342,61520343,"MYRF",-0.400094211927602,0.0723165880340013
"1191","chr2",2724798,2724799,"MYT1L",-0.397273288492548,0.0921327517254403
"1192","chr19",59085259,59085260,"MZF1",-0.324018296404091,0.163411721795619
"1193","chr12",112546963,112546964,"NAA25",0.250641698269679,0.286486471409212
"1194","chr3",174416526,174416527,"NAALADL2",0.312247951380312,0.0768775010179561
"1195","chr2",192543269,192543270,"NABP1",0.38763851767677,0.101042347916395
"1196","chr13",101884889,101884890,"NALCN",-0.315686881367137,0.163309402080741
"1197","chr19",55996401,55996402,"NAT14",-0.322074777743984,0.0946358899758352
"1198","chr7",100824025,100824026,"NAT16",0.328328822687882,0.135745717878115
"1199","chr8",18245176,18245177,"NAT2",-0.475038252894794,0.0189866735943546
"1200","chr15",20991424,20991425,"NBEAP1",0.30181574783003,0.093189557813256
"1201","chr1",16939648,16939649,"NBPF1",0.517394939479605,0.0136606350629253
"1202","chr1",145278434,145278435,"NBPF10",-0.412231266487732,0.00740210922621148
"1203","chr1",148556798,148556799,"NBPF15",-0.370301255344108,0.0186715896028758
"1204","chr1",147999350,147999351,"NBPF8",-0.234361182862852,0.212561140492244
"1205","chr3",196669279,196669280,"NCBP2",-0.258407788559445,0.245583074745142
"1206","chr3",196675037,196675038,"NCBP2AS2",0.330880391011635,0.132551828370717
"1207","chr2",106360912,106360913,"NCK2",0.318707313526222,0.170824925066666
"1208","chr19",3193946,3193947,"NCLN",-0.253298544904373,0.295406952395645
"1209","chr8",71316294,71316295,"NCOA2",0.325780344040148,0.112011906402983
"1210","chr20",44728735,44728736,"NCOA5",0.303682126191534,0.180800176065394
"1211","chr12",125050852,125050853,"NCOR2",-0.387979598708598,0.100716688416483
"1212","chr16",15744490,15744491,"NDE1",0.511171849887959,0.0178710823127959
"1213","chr14",21492474,21492475,"NDRG2",0.233805894328643,0.271509516368954
"1214","chr16",58539109,58539110,"NDRG4",-0.354135967014276,0.0467491438054515
"1215","chr12",57632495,57632496,"NDUFA4L2",0.410087839092804,0.0519558828100567
"1216","chr19",14679910,14679911,"NDUFB7",-0.387386781945097,0.0614454297020496
"1217","chr20",32262042,32262043,"NECAB3",0.378676942016667,0.0996743527499023
"1218","chr11",119665301,119665302,"NECTIN1",-0.459674590248808,0.0207878694271048
"1219","chr19",45349187,45349188,"NECTIN2",0.607297378898869,0.00451369191765987
"1220","chr12",97379966,97379967,"NEDD1",-0.299245780530619,0.11479886155271
"1221","chr18",55712375,55712376,"NEDD4L",0.550858104749885,0.0118301596874869
"1222","chr1",72562492,72562493,"NEGR1",0.306415443406898,0.188855886937643
"1223","chr13",52653848,52653849,"NEK5",-0.230042371286541,0.315777286677929
"1224","chr10",5454763,5454764,"NET1",0.583595770601928,0.00871191380186341
"1225","chr2",182547476,182547477,"NEUROD1",-0.487011308059312,0.0344508260617421
"1226","chr7",31375677,31375678,"NEUROD6",-0.317320436282581,0.185573354710622
"1227","chr15",22158704,22158705,"NF1P2",-0.282265144863916,0.241664477430779
"1228","chr1",61547918,61547919,"NFIA",0.494032397006813,0.00881526461686295
"1229","chr19",13172072,13172073,"NFIX",0.442270495797462,0.0446927589318511
"1230","chr10",104154389,104154390,"NFKB2",0.358882029390216,0.120203732646114
"1231","chr3",101568696,101568697,"NFKBIZ",-0.388150477201229,0.100553821812827
"1232","chr20",34286942,34286943,"NFS1",0.378676942016667,0.0996743527499023
"1233","chr4",47916460,47916461,"NFXL1",0.44760099816045,0.0367219678460777
"1234","chr17",47573317,47573318,"NGFR",0.620049578314699,0.0020824555175369
"1235","chr1",160341132,160341133,"NHLH1",-0.264436256483362,0.222722962734422
"1236","chr1",236228706,236228707,"NID1",0.332019076667108,0.164906605215852
"1237","chr14",51298439,51298440,"NIN",0.408238957621109,0.0531277193990777
"1238","chr12",751953,751954,"NINJ2",-0.220180112262225,0.337534423306025
"1239","chr15",23098517,23098518,"NIPA1",-0.247802082233217,0.266179660053333
"1240","chr5",36744724,36744725,"NIPBL-DT",-0.385483361884289,0.0932443500328315
"1241","chr20",61886604,61886605,"NKAIN4",-0.404672307819442,0.0767557863824769
"1242","chr20",21503181,21503182,"NKX2-2",-0.416451483573566,0.0761249693214979
"1243","chr5",172671466,172671467,"NKX2-5",0.439323498104673,0.0526150187543076
"1244","chr14",37050583,37050584,"NKX2-8",0.569804573623487,0.00872107241689619
"1245","chr4",13546482,13546483,"NKX3-2",0.35442466599166,0.10557615475649
"1246","chr17",26369128,26369129,"NLK",0.354078600178073,0.0973965716441144
"1247","chr19",56359241,56359242,"NLRP4",-0.368555240793201,0.0914529539753103
"1248","chr3",185701457,185701458,"NMRAL2P",0.301624673408895,0.19621802463995
"1249","chr4",139775544,139775545,"NOCT",0.326101009413271,0.0598123722264004
"1250","chr7",156742658,156742659,"NOM1",0.358038883466302,0.0666952622788813
"1251","chr1",145209893,145209894,"NOTCH2NLA",-0.481111048393918,0.0201185506433294
"1252","chr2",73429778,73429779,"NOTO",0.251654214204362,0.284479288695822
"1253","chr20",62733848,62733849,"NPBWR2",0.347259439046087,0.113318577761281
"1254","chr9",139940502,139940503,"NPDC1",0.479302152900133,0.017795512967999
"1255","chr17",36371510,36371511,"NPEPPSP1",-0.511780762978063,0.00891975229801381
"1256","chr1",6053316,6053317,"NPHP4",0.36917047815977,0.0531965989876171
"1257","chr1",182759086,182759087,"NPL",0.338934822143453,0.0837316132699781
"1258","chr1",153662204,153662205,"NPR1",-0.231759375685748,0.325511199136882
"1259","chr17",78448548,78448549,"NPTX1",0.411258892698602,0.0368647760407138
"1260","chr7",98247758,98247759,"NPTX2",0.292897027487928,0.210118350349159
"1261","chr7",24324107,24324108,"NPY",-0.25563734236844,0.172734822754592
"1262","chr10",47046583,47046584,"NPY4R",-0.431094501257359,0.027895988392988
"1263","chr5",92915048,92915049,"NR2F1-AS1",0.39016214897303,0.0890041988581831
"1264","chr15",96875804,96875805,"NR2F2",0.437080563279738,0.0327039654492106
"1265","chr2",157185614,157185615,"NR4A2",-0.371315765559754,0.117532221826657
"1266","chr9",102583481,102583482,"NR4A3",0.531935391259408,0.0190677791418657
"1267","chr9",127266578,127266579,"NR5A1",-0.309643018695299,0.132002172859812
"1268","chr1",200008581,200008582,"NR5A2",0.304752005486025,0.130080387564935
"1269","chr9",140190656,140190657,"NRARP",0.325408855386982,0.173996282947099
"1270","chr8",144925441,144925442,"NRBP2",-0.393767113103287,0.0630201754333185
"1271","chr8",32406296,32406297,"NRG1",0.435265361879163,0.0485984882108972
"1272","chr21",16437548,16437549,"NRIP1",0.301629179988057,0.209481293505318
"1273","chr3",196359532,196359533,"NRROS",0.488845363938511,0.0179302797438563
"1274","chr2",50574359,50574360,"NRXN1",-0.203695576246217,0.402911492464892
"1275","chr11",64410955,64410956,"NRXN2",0.364967808622447,0.0561789557748265
"1276","chr14",79745946,79745947,"NRXN3",0.286168187890436,0.196668847088088
"1277","chr8",38240633,38240634,"NSD3",-0.236994355704902,0.328611018977122
"1278","chr20",1447478,1447479,"NSFL1C",0.361770903983223,0.0980474519336727
"1279","chr8",59572177,59572178,"NSMAF",0.215746634202,0.347596075322252
"1280","chr16",2097701,2097702,"NTHL1",0.508868966674115,0.018481677390672
"1281","chr17",8907009,8907010,"NTN1",0.376425418215542,0.101870783323853
"1282","chr9",87283639,87283640,"NTRK2",0.408076212705934,0.0828401134714816
"1283","chr5",162887241,162887242,"NUDCD2",0.474967017324544,0.0398792557032137
"1284","chr7",2282015,2282016,"NUDT1",0.405261193336927,0.0762867172383801
"1285","chr16",4736803,4736804,"NUDT16L1",0.47884368034873,0.0380647783359319
"1286","chr17",855835,855836,"NXN",0.222787973045733,0.295379551361226
"1287","chr7",8473480,8473481,"NXPH1",-0.374464834475906,0.114210889965032
"1288","chr7",100080786,100080787,"NYAP1",0.462174534946141,0.0463423410755131
"1289","chr15",64994893,64994894,"OAZ2",0.280227567513773,0.218559683807807
"1290","chr1",228463624,228463625,"OBSCN",-0.582287475499971,0.0089002589058149
"1291","chr1",228414378,228414379,"OBSCN-AS1",-0.334073528218804,0.162148980860507
"1292","chr15",28051563,28051564,"OCA2",0.224066533514498,0.342272237688917
"1293","chr2",10635820,10635821,"ODC1",0.224669690725508,0.355107903049053
"1294","chr8",103613310,103613311,"ODF1",0.477989874622561,0.0330364748401875
"1295","chr22",42731051,42731052,"OGFRP1",0.294402981549023,0.162577234795188
"1296","chr9",127539747,127539748,"OLFML2A",-0.412121738204437,0.0633926127209825
"1297","chr1",161993718,161993719,"OLFML2B",0.531935391259408,0.0190677791418657
"1298","chr21",34395463,34395464,"OLIG2",0.369580887138923,0.119391125648577
"1299","chr15",53082864,53082865,"ONECUT1",0.528444235257119,0.0200200874426719
"1300","chr20",62729757,62729758,"OPRL1",0.252270562341918,0.257372118705271
"1301","chr14",19106978,19106979,"OR11H12",-0.280226507499235,0.156848859751401
"1302","chr14",20106958,20106959,"OR11H2",-0.348564532056637,0.0219806583053471
"1303","chr7",143919757,143919758,"OR2A1",-0.224109538067378,0.251602365474669
"1304","chr16",46724192,46724193,"ORC6",-0.268115942028986,0.195035386403368
"1305","chr2",179058471,179058472,"OSBPL6",0.36349029049705,0.126082678853768
"1306","chr17",45867113,45867114,"OSBPL7",0.223471776272715,0.357746797610988
"1307","chr1",52194939,52194940,"OSBPL9",-0.295446236120768,0.151617553446878
"1308","chr8",99957611,99957612,"OSR2",-0.421800433175606,0.0202516233049281
"1309","chr6",108439327,108439328,"OSTM1",0.264664856450725,0.273516172551346
"1310","chr20",16787284,16787285,"OTOR",0.306069666982963,0.202519939686726
"1311","chr11",63804364,63804365,"OTUB1",-0.349409735170405,0.142558682337315
"1312","chr5",14664559,14664560,"OTULIN",0.393443962063597,0.05167821251888
"1313","chr2",63286825,63286826,"OTX1",-0.470238095238095,0.0272120128727978
"1314","chr14",57265194,57265195,"OTX2",-0.217079576764056,0.344552762911002
"1315","chr20",18038296,18038297,"OVOL2",0.269069754646784,0.265311330345427
"1316","chr5",41870464,41870465,"OXCT1",0.369995947685621,0.0987579624560787
"1317","chr8",107283071,107283072,"OXR1",0.257664198671319,0.286876460028139
"1318","chr3",152553657,152553658,"P2RY1",0.239739635184518,0.308649920595318
"1319","chr12",6936129,6936130,"P3H3",0.350970017636684,0.140662652124347
"1320","chr3",49005801,49005802,"P4HTM",-0.212180996632435,0.123482555137424
"1321","chr8",101733346,101733347,"PABPC1",0.361770903983223,0.0980474519336727
"1322","chr14",23790797,23790798,"PABPN1",0.378248977733749,0.100089165478829
"1323","chr1",212588092,212588093,"PACC1",0.498866213151927,0.0181085992757521
"1324","chr11",77184621,77184622,"PAK1",0.664799679818748,0.00190042228262473
"1325","chr4",169591746,169591747,"PALLD",0.313439073199404,0.111378590792117
"1326","chr2",105461392,105461393,"PANTR1",0.277350707597586,0.211428346198045
"1327","chr22",50615737,50615738,"PANX2",0.356774275191489,0.103123635146965
"1328","chr4",108641323,108641324,"PAPSS1",-0.280207487956209,0.245260064905176
"1329","chr2",205410853,205410854,"PARD3B",-0.233112262909219,0.322614915339076
"1330","chr3",183602841,183602842,"PARL",0.626788079386438,0.00408056177421571
"1331","chr22",44391876,44391877,"PARVB",-0.508579413491796,0.0261782062602039
"1332","chr10",102507631,102507632,"PAX2",-0.51697274473025,0.0137509837584544
"1333","chr2",223166435,223166436,"PAX3",-0.409064677921391,0.0423122729384814
"1334","chr9",37027472,37027473,"PAX5",-0.227700246667068,0.195272477653523
"1335","chr11",31826241,31826242,"PAX6",-0.37009311003129,0.0404304431229671
"1336","chr11",31837753,31837754,"PAX6-AS1",0.348171120972674,0.132493721668741
"1337","chr2",114035288,114035289,"PAX8",-0.511505419942188,0.0211535468168047
"1338","chr14",37117250,37117251,"PAX9",-0.214157603370677,0.314960960922785
"1339","chr1",202780403,202780404,"PCAT6",-0.504179734326573,0.0234034150079557
"1340","chr10",72678307,72678308,"PCBD1",0.265031556534143,0.258779191629761
"1341","chr21",47316758,47316759,"PCBP3",-0.598718914845516,0.00528447104925593
"1342","chr21",47205407,47205408,"PCBP3-AS1",-0.270117287196729,0.249407946604154
"1343","chr5",141262989,141262990,"PCDH1",0.351503066935603,0.128579212211458
"1344","chr4",132663870,132663871,"PCDH10",-0.454807517728165,0.00783267313529709
"1345","chr10",57448512,57448513,"PCDH15",-0.265035983775252,0.112894394066091
"1346","chr5",140590287,140590288,"PCDHB12",-0.237363700735766,0.198532547437662
"1347","chr20",56156334,56156335,"PCK1",-0.342870249687741,0.150699119921647
"1348","chr20",62887434,62887435,"PCMTD2",-0.354694313026985,0.0967749091804737
"1349","chr13",24465977,24465978,"PCOTH",0.424822530533098,0.048748460986908
"1350","chr15",102019469,102019470,"PCSK6",-0.303856264082734,0.192765143389998
"1351","chr3",196014272,196014273,"PCYT1A",0.458682472293863,0.0364933386289682
"1352","chr5",1668080,1668081,"PDCD6P1",-0.307298751971741,0.126740290448429
"1353","chr6",166074692,166074693,"PDE10A",0.225467363718173,0.353356911879729
"1354","chr2",183008403,183008404,"PDE1A",-0.295822659589655,0.126408124304501
"1355","chr7",32338240,32338241,"PDE1C",-0.256861555125743,0.205259277011374
"1356","chr11",14665950,14665951,"PDE3B",-0.489824722995825,0.028359556203958
"1357","chr1",145043808,145043809,"PDE4DIP",-0.514873343637954,0.00599487139504365
"1358","chr7",556845,556846,"PDGFA",0.54219243638415,0.00914014342530314
"1359","chr7",595651,595652,"PDGFA-DT",0.566235693342664,0.00924906947605739
"1360","chr4",55098276,55098277,"PDGFRA",0.37002956232198,0.0900644713656693
"1361","chr16",15069509,15069510,"PDXDC1",-0.336224069074844,0.159296412438612
"1362","chr5",31639898,31639899,"PDZD2",-0.204676758709724,0.400600388147099
"1363","chr17",4607088,4607089,"PELP1-DT",-0.215734212041006,0.375060323438491
"1364","chr17",8055413,8055414,"PER1",-0.382809469649416,0.0648472475910712
"1365","chr1",2371938,2371939,"PEX10",-0.200499637489974,0.255552389807621
"1366","chr3",180037310,180037311,"PEX5L",-0.597186499965519,0.00693963481117506
"1367","chr17",37836913,37836914,"PGAP3",-0.306989943912779,0.175858503032826
"1368","chr1",28678632,28678633,"PHACTR4",-0.310566037735849,0.182629879167441
"1369","chr17",47492548,47492549,"PHB",0.510809444238797,0.0179660818061591
"1370","chr12",9066867,9066868,"PHC1",0.465027538803161,0.0448360085522787
"1371","chr17",27276858,27276859,"PHF12",0.521050105718906,0.0184838945787668
"1372","chr1",6674361,6674362,"PHF13",0.37910636223631,0.0992593889796443
"1373","chr11",46141595,46141596,"PHF21A",-0.38763851767677,0.101042347916395
"1374","chr1",145576198,145576199,"PIAS3",-0.346938513739457,0.0967208465126004
"1375","chr16",88779492,88779493,"PIEZO1",-0.203788405101588,0.388806976684874
"1376","chr17",8894396,8894397,"PIK3R5",-0.365033381456617,0.103720159574367
"1377","chr1",151171344,151171345,"PIP5K1A",0.520131838022553,0.0187283880013292
"1378","chr19",3671039,3671040,"PIP5K1C",-0.254609306409131,0.292829685770691
"1379","chr9",130689563,130689564,"PIP5KL1",0.614179250194725,0.00305675715320482
"1380","chr4",111553788,111553789,"PITX2",-0.390501319261214,0.0983325098784973
"1381","chr12",130876973,130876974,"PIWIL1",-0.46747767467255,0.0282536817934333
"1382","chr4",88929646,88929647,"PKD2",0.598257619221092,0.0068135019576382
"1383","chr2",42275399,42275400,"PKDCC",0.358882029390216,0.120203732646114
"1384","chr16",3029848,3029849,"PKMYT1",0.493758575511212,0.0229157145166696
"1385","chr11",125035476,125035477,"PKNOX2",0.475086961088824,0.0189727099235122
"1386","chr3",192959162,192959163,"PLAAT1",0.41262321363695,0.0791424487515158
"1387","chr2",130518874,130518875,"PLAC9P1",0.255598243459352,0.0621218780168121
"1388","chr19",44173329,44173330,"PLAUR",0.461840595465622,0.0350602762675273
"1389","chr20",9049401,9049402,"PLCB4",0.379143951335486,0.0743895908928884
"1390","chr20",39766222,39766223,"PLCG1",0.35861127716051,0.120503969957538
"1391","chr3",155462198,155462199,"PLCH1",-0.248126565409018,0.291510107193318
"1392","chr1",2391837,2391838,"PLCH2",-0.490102373622035,0.0331547777866944
"1393","chr2",198670187,198670188,"PLCL1",0.368165617366578,0.120922989174884
"1394","chr1",242688219,242688220,"PLD5",0.336523578609451,0.158901884112422
"1395","chr8",145007512,145007513,"PLEC",-0.262919821312467,0.26273498967318
"1396","chr2",131863527,131863528,"PLEKHB2",0.389352982113725,0.0994130838516604
"1397","chr14",65171673,65171674,"PLEKHG3",0.405254783753716,0.0550621192946976
"1398","chr5",51765,51766,"PLEKHG4B",0.28951390538976,0.169999288064306
"1399","chr17",40828491,40828492,"PLEKHH3",0.522881347593637,0.0180039289125786
"1400","chr10",115509241,115509242,"PLEKHS1",0.47180977071391,0.0308238809272854
"1401","chr2",106918772,106918773,"PLGLA",0.212582839196485,0.382244182150545
"1402","chr3",142315466,142315467,"PLS1",0.514002549605175,0.0121073670359709
"1403","chrX",115004711,115004712,"PLS3",0.280215857856013,0.0421261366877282
"1404","chr3",146262461,146262462,"PLSCR1",0.28492918528738,0.158289084257009
"1405","chr3",145968883,145968884,"PLSCR4",0.329298116929879,0.156264623981762
"1406","chr3",126775344,126775345,"PLXNA1",0.500440917107584,0.0290931667158494
"1407","chr1",208480598,208480599,"PLXNA2",-0.726391246465168,0.000428350860845284
"1408","chr7",132160459,132160460,"PLXNA4",0.321490876230218,0.12554772529739
"1409","chr3",129312275,129312276,"PLXND1",0.450531617478554,0.0528937217691316
"1410","chr18",57567785,57567786,"PMAIP1",0.345228988262339,0.115585713166276
"1411","chr6",99873102,99873103,"PNISR",0.35149615030134,0.118178079409964
"1412","chr19",46997222,46997223,"PNMA8B",-0.238117027506084,0.326256886871909
"1413","chr2",55920523,55920524,"PNPT1",0.340746264677146,0.0606816042204283
"1414","chr13",103452137,103452138,"POGLUT2",-0.323744093854056,0.176337993108457
"1415","chr17",62492943,62492944,"POLG2",0.369875408197918,0.0988763912990093
"1416","chr3",184084226,184084227,"POLR2H",-0.399488193850798,0.0901682938864413
"1417","chr7",102313412,102313413,"POLR2J2",-0.211410893575697,0.168327293901982
"1418","chr7",102212755,102212756,"POLR2J3",-0.302458971391744,0.077393737201411
"1419","chr7",44055537,44055538,"POLR2J4",-0.211926256654494,0.127653831567954
