,Blood,Brain,Lung,Skin
117849,1.0,0.0,0.0,0.0
2753815,1.0,0.0,0.0,0.0
1276139,0.0,1.0,0.0,0.0
2134988,1.0,0.0,0.0,0.0
448728,1.0,0.0,0.0,0.0
1395507,1.0,0.0,0.0,0.0
2932498,1.0,0.0,0.0,0.0
1739584,1.0,0.0,0.0,0.0
664638,1.0,0.0,0.0,0.0
628684,1.0,0.0,0.0,0.0
221423,0.0,0.0,1.0,0.0
341839,1.0,0.0,0.0,0.0
3101520,1.0,0.0,0.0,0.0
336812,0.0,0.0,0.0,1.0
506033,1.0,0.0,0.0,0.0
1281346,0.0,1.0,0.0,0.0
342898,0.0,0.0,0.0,1.0
1269846,0.0,1.0,0.0,0.0
338438,0.0,0.0,0.0,1.0
1276454,0.0,1.0,0.0,0.0
67199,1.0,0.0,0.0,0.0
2578786,1.0,0.0,0.0,0.0
2168523,1.0,0.0,0.0,0.0
565491,1.0,0.0,0.0,0.0
336023,0.0,0.0,0.0,1.0
1269717,0.0,1.0,0.0,0.0
1095298,1.0,0.0,0.0,0.0
1280440,0.0,1.0,0.0,0.0
340911,0.0,0.0,0.0,1.0
1279535,0.0,1.0,0.0,0.0
412733,1.0,0.0,0.0,0.0
1285283,0.0,1.0,0.0,0.0
2195382,1.0,0.0,0.0,0.0
2799904,1.0,0.0,0.0,0.0
1275080,0.0,1.0,0.0,0.0
2656497,1.0,0.0,0.0,0.0
1286312,0.0,1.0,0.0,0.0
1270029,0.0,1.0,0.0,0.0
2253542,1.0,0.0,0.0,0.0
339851,0.0,0.0,0.0,1.0
336643,0.0,0.0,0.0,1.0
342519,0.0,0.0,0.0,1.0
336623,0.0,0.0,0.0,1.0
1347272,1.0,0.0,0.0,0.0
336510,0.0,0.0,0.0,1.0
792243,0.0,1.0,0.0,0.0
3001716,1.0,0.0,0.0,0.0
1274266,0.0,1.0,0.0,0.0
488091,1.0,0.0,0.0,0.0
2112701,1.0,0.0,0.0,0.0
341808,0.0,0.0,0.0,1.0
344660,0.0,0.0,0.0,1.0
3020616,1.0,0.0,0.0,0.0
339037,0.0,0.0,0.0,1.0
565963,1.0,0.0,0.0,0.0
3586494,1.0,0.0,0.0,0.0
639506,0.0,1.0,0.0,0.0
338948,0.0,0.0,0.0,1.0
3543488,1.0,0.0,0.0,0.0
339148,0.0,0.0,0.0,1.0
3236363,1.0,0.0,0.0,0.0
1298909,0.0,1.0,0.0,0.0
2873527,1.0,0.0,0.0,0.0
341176,0.0,0.0,0.0,1.0
1286793,0.0,1.0,0.0,0.0
3584841,1.0,0.0,0.0,0.0
2946193,1.0,0.0,0.0,0.0
1267840,0.0,1.0,0.0,0.0
1277955,0.0,1.0,0.0,0.0
1276242,0.0,1.0,0.0,0.0
249669,1.0,0.0,0.0,0.0
318911,1.0,0.0,0.0,0.0
129401,1.0,0.0,0.0,0.0
3070565,1.0,0.0,0.0,0.0
341019,0.0,0.0,0.0,1.0
469261,1.0,0.0,0.0,0.0
337383,0.0,0.0,0.0,1.0
339912,0.0,0.0,0.0,1.0
2763818,1.0,0.0,0.0,0.0
2841769,1.0,0.0,0.0,0.0
271544,0.0,1.0,0.0,0.0
335983,0.0,0.0,0.0,1.0
3133106,1.0,0.0,0.0,0.0
2405428,1.0,0.0,0.0,0.0
345054,0.0,0.0,0.0,1.0
2866206,1.0,0.0,0.0,0.0
1275059,0.0,1.0,0.0,0.0
1276029,0.0,1.0,0.0,0.0
1280305,0.0,1.0,0.0,0.0
1283950,0.0,1.0,0.0,0.0
2186163,1.0,0.0,0.0,0.0
338956,0.0,0.0,0.0,1.0
156063,1.0,0.0,0.0,0.0
539893,1.0,0.0,0.0,0.0
402404,1.0,0.0,0.0,0.0
431401,1.0,0.0,0.0,0.0
14525958,0.0,0.0,1.0,0.0
342326,0.0,0.0,0.0,1.0
1267730,0.0,1.0,0.0,0.0
1273681,0.0,1.0,0.0,0.0
1278255,0.0,1.0,0.0,0.0
506036,1.0,0.0,0.0,0.0
1270152,0.0,1.0,0.0,0.0
408741,0.0,1.0,0.0,0.0
343265,0.0,0.0,0.0,1.0
1284444,0.0,1.0,0.0,0.0
765030,1.0,0.0,0.0,0.0
2440614,1.0,0.0,0.0,0.0
1677868,1.0,0.0,0.0,0.0
3206048,1.0,0.0,0.0,0.0
343529,0.0,0.0,0.0,1.0
337898,0.0,0.0,0.0,1.0
1273600,0.0,1.0,0.0,0.0
2836057,1.0,0.0,0.0,0.0
419298,1.0,0.0,0.0,0.0
1274457,0.0,1.0,0.0,0.0
2453079,1.0,0.0,0.0,0.0
337605,0.0,0.0,0.0,1.0
336600,0.0,0.0,0.0,1.0
131257,1.0,0.0,0.0,0.0
2175736,1.0,0.0,0.0,0.0
338222,0.0,0.0,0.0,1.0
339776,0.0,0.0,0.0,1.0
2877341,1.0,0.0,0.0,0.0
1267738,0.0,1.0,0.0,0.0
1279060,0.0,1.0,0.0,0.0
218455,0.0,1.0,0.0,0.0
2184989,1.0,0.0,0.0,0.0
469827,1.0,0.0,0.0,0.0
2877339,1.0,0.0,0.0,0.0
339209,0.0,0.0,0.0,1.0
343123,0.0,0.0,0.0,1.0
3356137,1.0,0.0,0.0,0.0
344970,0.0,0.0,0.0,1.0
341525,0.0,0.0,0.0,1.0
676068,1.0,0.0,0.0,0.0
1295575,0.0,1.0,0.0,0.0
213239,0.0,1.0,0.0,0.0
2830238,1.0,0.0,0.0,0.0
3348924,1.0,0.0,0.0,0.0
342367,0.0,0.0,0.0,1.0
1299020,0.0,1.0,0.0,0.0
1269756,0.0,1.0,0.0,0.0
2445599,1.0,0.0,0.0,0.0
338870,0.0,0.0,0.0,1.0
453260,1.0,0.0,0.0,0.0
177312,1.0,0.0,0.0,0.0
1269965,0.0,1.0,0.0,0.0
342806,0.0,0.0,0.0,1.0
337433,0.0,0.0,0.0,1.0
338607,0.0,0.0,0.0,1.0
1773097,1.0,0.0,0.0,0.0
2382530,1.0,0.0,0.0,0.0
1280052,0.0,1.0,0.0,0.0
278276,1.0,0.0,0.0,0.0
384055,1.0,0.0,0.0,0.0
3527690,1.0,0.0,0.0,0.0
341355,0.0,0.0,0.0,1.0
1267490,0.0,1.0,0.0,0.0
339592,0.0,0.0,0.0,1.0
1209160,1.0,0.0,0.0,0.0
158902,1.0,0.0,0.0,0.0
2883336,1.0,0.0,0.0,0.0
341855,0.0,0.0,0.0,1.0
608514,1.0,0.0,0.0,0.0
336058,0.0,0.0,0.0,1.0
1269541,0.0,1.0,0.0,0.0
129379,1.0,0.0,0.0,0.0
3524118,1.0,0.0,0.0,0.0
224020,0.0,1.0,0.0,0.0
337655,0.0,0.0,0.0,1.0
341166,0.0,0.0,0.0,1.0
17118,0.0,1.0,0.0,0.0
1385473,1.0,0.0,0.0,0.0
2127820,1.0,0.0,0.0,0.0
339811,0.0,0.0,0.0,1.0
319799,1.0,0.0,0.0,0.0
3054616,1.0,0.0,0.0,0.0
1280959,0.0,1.0,0.0,0.0
4355775,0.0,0.0,1.0,0.0
337755,0.0,0.0,0.0,1.0
1273195,0.0,1.0,0.0,0.0
1385157,1.0,0.0,0.0,0.0
1269344,0.0,1.0,0.0,0.0
667858,1.0,0.0,0.0,0.0
338442,0.0,0.0,0.0,1.0
1279252,0.0,1.0,0.0,0.0
57440,1.0,0.0,0.0,0.0
1299043,0.0,1.0,0.0,0.0
1272396,0.0,1.0,0.0,0.0
344688,0.0,0.0,0.0,1.0
598505,1.0,0.0,0.0,0.0
893733,1.0,0.0,0.0,0.0
1269481,0.0,1.0,0.0,0.0
1269877,0.0,1.0,0.0,0.0
1273783,0.0,1.0,0.0,0.0
2868434,1.0,0.0,0.0,0.0
337871,0.0,0.0,0.0,1.0
710296,1.0,0.0,0.0,0.0
1284590,0.0,1.0,0.0,0.0
317225,1.0,0.0,0.0,0.0
320475,1.0,0.0,0.0,0.0
1269458,0.0,1.0,0.0,0.0
341216,1.0,0.0,0.0,0.0
67198,1.0,0.0,0.0,0.0
3369564,1.0,0.0,0.0,0.0
457746,1.0,0.0,0.0,0.0
2160533,1.0,0.0,0.0,0.0
179282,0.0,1.0,0.0,0.0
343248,0.0,0.0,0.0,1.0
2458439,1.0,0.0,0.0,0.0
1270731,0.0,1.0,0.0,0.0
339107,0.0,0.0,0.0,1.0
339315,0.0,0.0,0.0,1.0
625535,1.0,0.0,0.0,0.0
339218,0.0,0.0,0.0,1.0
3128953,1.0,0.0,0.0,0.0
75742,1.0,0.0,0.0,0.0
1280815,0.0,1.0,0.0,0.0
1269744,0.0,1.0,0.0,0.0
1283934,0.0,1.0,0.0,0.0
693482,1.0,0.0,0.0,0.0
3283327,1.0,0.0,0.0,0.0
339257,0.0,0.0,0.0,1.0
2418488,1.0,0.0,0.0,0.0
344884,0.0,0.0,0.0,1.0
10329617,0.0,0.0,1.0,0.0
2154560,1.0,0.0,0.0,0.0
3060601,1.0,0.0,0.0,0.0
1277968,0.0,1.0,0.0,0.0
2261917,1.0,0.0,0.0,0.0
3166424,1.0,0.0,0.0,0.0
1268538,0.0,1.0,0.0,0.0
14036,1.0,0.0,0.0,0.0
340632,0.0,0.0,0.0,1.0
2416244,1.0,0.0,0.0,0.0
1270310,0.0,1.0,0.0,0.0
1299162,0.0,1.0,0.0,0.0
336834,0.0,0.0,0.0,1.0
2956992,1.0,0.0,0.0,0.0
1286202,0.0,1.0,0.0,0.0
3439938,1.0,0.0,0.0,0.0
1270153,0.0,1.0,0.0,0.0
336179,0.0,0.0,0.0,1.0
1273842,0.0,1.0,0.0,0.0
9275228,0.0,0.0,1.0,0.0
1278149,0.0,1.0,0.0,0.0
883924,1.0,0.0,0.0,0.0
2151551,1.0,0.0,0.0,0.0
1276687,0.0,1.0,0.0,0.0
3292664,1.0,0.0,0.0,0.0
337098,0.0,0.0,0.0,1.0
393207,1.0,0.0,0.0,0.0
192233,1.0,0.0,0.0,0.0
337824,0.0,0.0,0.0,1.0
340647,0.0,0.0,0.0,1.0
1284593,0.0,1.0,0.0,0.0
2231270,1.0,0.0,0.0,0.0
343426,0.0,0.0,0.0,1.0
2243976,1.0,0.0,0.0,0.0
947055,1.0,0.0,0.0,0.0
1269581,0.0,1.0,0.0,0.0
531010,1.0,0.0,0.0,0.0
610643,1.0,0.0,0.0,0.0
1286190,0.0,1.0,0.0,0.0
3064567,1.0,0.0,0.0,0.0
3309545,1.0,0.0,0.0,0.0
343377,0.0,0.0,0.0,1.0
1280581,0.0,1.0,0.0,0.0
339626,0.0,0.0,0.0,1.0
2214373,1.0,0.0,0.0,0.0
1277929,0.0,1.0,0.0,0.0
582050,1.0,0.0,0.0,0.0
449479,1.0,0.0,0.0,0.0
139099,0.0,0.0,0.0,1.0
338417,0.0,0.0,0.0,1.0
339773,0.0,0.0,0.0,1.0
1279228,0.0,1.0,0.0,0.0
341400,0.0,0.0,0.0,1.0
1824917,1.0,0.0,0.0,0.0
1278185,0.0,1.0,0.0,0.0
167865,1.0,0.0,0.0,0.0
2165753,1.0,0.0,0.0,0.0
338165,0.0,0.0,0.0,1.0
338777,0.0,0.0,0.0,1.0
3313168,1.0,0.0,0.0,0.0
328465,1.0,0.0,0.0,0.0
337359,0.0,0.0,0.0,1.0
2917185,1.0,0.0,0.0,0.0
345038,0.0,0.0,0.0,1.0
690621,1.0,0.0,0.0,0.0
1292712,0.0,1.0,0.0,0.0
678461,1.0,0.0,0.0,0.0
2864758,1.0,0.0,0.0,0.0
2195296,1.0,0.0,0.0,0.0
1276814,0.0,1.0,0.0,0.0
327461,1.0,0.0,0.0,0.0
2363370,1.0,0.0,0.0,0.0
337577,0.0,0.0,0.0,1.0
340479,0.0,0.0,0.0,1.0
2215917,1.0,0.0,0.0,0.0
1274350,0.0,1.0,0.0,0.0
338210,0.0,0.0,0.0,1.0
339226,0.0,0.0,0.0,1.0
1299107,0.0,1.0,0.0,0.0
2128983,1.0,0.0,0.0,0.0
338068,0.0,0.0,0.0,1.0
1280399,0.0,1.0,0.0,0.0
337364,0.0,0.0,0.0,1.0
356188,1.0,0.0,0.0,0.0
362123,1.0,0.0,0.0,0.0
1282059,0.0,1.0,0.0,0.0
341495,0.0,0.0,0.0,1.0
1283853,0.0,1.0,0.0,0.0
261485,1.0,0.0,0.0,0.0
1270745,0.0,1.0,0.0,0.0
2157229,1.0,0.0,0.0,0.0
1299653,0.0,1.0,0.0,0.0
330159,1.0,0.0,0.0,0.0
413633,1.0,0.0,0.0,0.0
634372,1.0,0.0,0.0,0.0
2442485,1.0,0.0,0.0,0.0
1277469,0.0,1.0,0.0,0.0
1278194,0.0,1.0,0.0,0.0
1276818,0.0,1.0,0.0,0.0
2956854,1.0,0.0,0.0,0.0
1280823,0.0,1.0,0.0,0.0
1278145,0.0,1.0,0.0,0.0
14389423,0.0,0.0,1.0,0.0
2783639,1.0,0.0,0.0,0.0
2744445,1.0,0.0,0.0,0.0
1272417,0.0,1.0,0.0,0.0
339650,0.0,0.0,0.0,1.0
340441,0.0,0.0,0.0,1.0
328463,1.0,0.0,0.0,0.0
337544,0.0,0.0,0.0,1.0
3504652,1.0,0.0,0.0,0.0
1278161,0.0,1.0,0.0,0.0
3225659,1.0,0.0,0.0,0.0
1269086,0.0,1.0,0.0,0.0
648748,1.0,0.0,0.0,0.0
843020,1.0,0.0,0.0,0.0
2119675,1.0,0.0,0.0,0.0
337707,0.0,0.0,0.0,1.0
342404,0.0,0.0,0.0,1.0
1495721,1.0,0.0,0.0,0.0
338648,0.0,0.0,0.0,1.0
1299947,0.0,1.0,0.0,0.0
443827,1.0,0.0,0.0,0.0
1285072,0.0,1.0,0.0,0.0
340139,0.0,0.0,0.0,1.0
339627,0.0,0.0,0.0,1.0
341407,0.0,0.0,0.0,1.0
344888,0.0,0.0,0.0,1.0
1299798,0.0,1.0,0.0,0.0
338201,0.0,0.0,0.0,1.0
1272910,0.0,1.0,0.0,0.0
710257,1.0,0.0,0.0,0.0
979524,0.0,1.0,0.0,0.0
487743,1.0,0.0,0.0,0.0
1278168,0.0,1.0,0.0,0.0
7030,0.0,0.0,1.0,0.0
1272405,0.0,1.0,0.0,0.0
1270758,0.0,1.0,0.0,0.0
2127532,1.0,0.0,0.0,0.0
1270972,0.0,1.0,0.0,0.0
1278072,0.0,1.0,0.0,0.0
14770568,0.0,0.0,1.0,0.0
440275,1.0,0.0,0.0,0.0
1277870,0.0,1.0,0.0,0.0
360483,1.0,0.0,0.0,0.0
14593918,0.0,0.0,1.0,0.0
344787,0.0,0.0,0.0,1.0
626393,1.0,0.0,0.0,0.0
337525,0.0,0.0,0.0,1.0
2182565,1.0,0.0,0.0,0.0
341352,0.0,0.0,0.0,1.0
17079,0.0,1.0,0.0,0.0
3082730,1.0,0.0,0.0,0.0
336343,0.0,0.0,0.0,1.0
1269698,0.0,1.0,0.0,0.0
386519,1.0,0.0,0.0,0.0
1006547,1.0,0.0,0.0,0.0
1282129,0.0,1.0,0.0,0.0
634281,1.0,0.0,0.0,0.0
341579,0.0,0.0,0.0,1.0
2425545,1.0,0.0,0.0,0.0
1281008,0.0,1.0,0.0,0.0
1275132,0.0,1.0,0.0,0.0
318913,1.0,0.0,0.0,0.0
1270546,0.0,1.0,0.0,0.0
336538,0.0,0.0,0.0,1.0
1267749,0.0,1.0,0.0,0.0
339669,0.0,0.0,0.0,1.0
340485,0.0,0.0,0.0,1.0
339836,0.0,0.0,0.0,1.0
340799,0.0,0.0,0.0,1.0
338531,0.0,0.0,0.0,1.0
338611,0.0,0.0,0.0,1.0
394467,1.0,0.0,0.0,0.0
368883,1.0,0.0,0.0,0.0
1331176,1.0,0.0,0.0,0.0
339718,0.0,0.0,0.0,1.0
344121,0.0,0.0,0.0,1.0
342638,0.0,0.0,0.0,1.0
1269357,0.0,1.0,0.0,0.0
1339762,1.0,0.0,0.0,0.0
3110399,1.0,0.0,0.0,0.0
1278001,0.0,1.0,0.0,0.0
3149823,1.0,0.0,0.0,0.0
1299354,0.0,1.0,0.0,0.0
337397,0.0,0.0,0.0,1.0
337650,0.0,0.0,0.0,1.0
344594,0.0,0.0,0.0,1.0
339622,0.0,0.0,0.0,1.0
74365,0.0,0.0,1.0,0.0
340590,0.0,0.0,0.0,1.0
468087,1.0,0.0,0.0,0.0
3041841,1.0,0.0,0.0,0.0
336761,0.0,0.0,0.0,1.0
565962,1.0,0.0,0.0,0.0
3065072,1.0,0.0,0.0,0.0
1269896,0.0,1.0,0.0,0.0
1401178,1.0,0.0,0.0,0.0
768289,1.0,0.0,0.0,0.0
1267255,0.0,1.0,0.0,0.0
2177027,1.0,0.0,0.0,0.0
381127,1.0,0.0,0.0,0.0
5792,1.0,0.0,0.0,0.0
1278254,0.0,1.0,0.0,0.0
323428,1.0,0.0,0.0,0.0
1648898,1.0,0.0,0.0,0.0
57130,1.0,0.0,0.0,0.0
1273894,0.0,1.0,0.0,0.0
1280365,0.0,1.0,0.0,0.0
1992559,1.0,0.0,0.0,0.0
3212755,1.0,0.0,0.0,0.0
341545,0.0,0.0,0.0,1.0
2142501,1.0,0.0,0.0,0.0
341279,0.0,0.0,0.0,1.0
1279163,0.0,1.0,0.0,0.0
1276795,0.0,1.0,0.0,0.0
344883,0.0,0.0,0.0,1.0
336355,0.0,0.0,0.0,1.0
1278438,0.0,1.0,0.0,0.0
1299184,0.0,1.0,0.0,0.0
344851,0.0,0.0,0.0,1.0
339254,0.0,0.0,0.0,1.0
2748802,1.0,0.0,0.0,0.0
506039,1.0,0.0,0.0,0.0
341404,0.0,0.0,0.0,1.0
342044,1.0,0.0,0.0,0.0
248378,0.0,1.0,0.0,0.0
1277476,0.0,1.0,0.0,0.0
343266,0.0,0.0,0.0,1.0
342484,0.0,0.0,0.0,1.0
2098640,1.0,0.0,0.0,0.0
1953715,1.0,0.0,0.0,0.0
339008,0.0,0.0,0.0,1.0
1285589,0.0,1.0,0.0,0.0
1282117,0.0,1.0,0.0,0.0
336581,0.0,0.0,0.0,1.0
393019,1.0,0.0,0.0,0.0
1268510,0.0,1.0,0.0,0.0
3006607,1.0,0.0,0.0,0.0
1165758,1.0,0.0,0.0,0.0
3159781,1.0,0.0,0.0,0.0
343145,0.0,0.0,0.0,1.0
1285503,0.0,1.0,0.0,0.0
76186,0.0,0.0,0.0,1.0
344925,0.0,0.0,0.0,1.0
338878,0.0,0.0,0.0,1.0
283161,1.0,0.0,0.0,0.0
1269646,0.0,1.0,0.0,0.0
342440,0.0,0.0,0.0,1.0
335925,0.0,0.0,0.0,1.0
337487,0.0,0.0,0.0,1.0
51568,1.0,0.0,0.0,0.0
2574654,1.0,0.0,0.0,0.0
2643341,1.0,0.0,0.0,0.0
99884,0.0,0.0,1.0,0.0
343419,0.0,0.0,0.0,1.0
17087,0.0,1.0,0.0,0.0
345239,0.0,0.0,0.0,1.0
3011386,1.0,0.0,0.0,0.0
336051,0.0,0.0,0.0,1.0
433535,1.0,0.0,0.0,0.0
450326,1.0,0.0,0.0,0.0
667050,1.0,0.0,0.0,0.0
1274773,0.0,1.0,0.0,0.0
2096138,1.0,0.0,0.0,0.0
636799,1.0,0.0,0.0,0.0
224371,0.0,1.0,0.0,0.0
1278442,0.0,1.0,0.0,0.0
563490,1.0,0.0,0.0,0.0
400909,1.0,0.0,0.0,0.0
1270077,0.0,1.0,0.0,0.0
336691,0.0,0.0,0.0,1.0
339734,0.0,0.0,0.0,1.0
1274362,0.0,1.0,0.0,0.0
338659,0.0,0.0,0.0,1.0
338599,0.0,0.0,0.0,1.0
1277918,0.0,1.0,0.0,0.0
1284492,0.0,1.0,0.0,0.0
107135,1.0,0.0,0.0,0.0
336815,0.0,0.0,0.0,1.0
1280475,0.0,1.0,0.0,0.0
449211,1.0,0.0,0.0,0.0
688229,1.0,0.0,0.0,0.0
342739,0.0,0.0,0.0,1.0
1280455,0.0,1.0,0.0,0.0
2121908,1.0,0.0,0.0,0.0
1269599,0.0,1.0,0.0,0.0
338899,0.0,0.0,0.0,1.0
1299865,0.0,1.0,0.0,0.0
1284667,0.0,1.0,0.0,0.0
1273294,0.0,1.0,0.0,0.0
2984345,1.0,0.0,0.0,0.0
1280460,0.0,1.0,0.0,0.0
603188,0.0,1.0,0.0,0.0
336509,0.0,0.0,0.0,1.0
443940,1.0,0.0,0.0,0.0
2425700,1.0,0.0,0.0,0.0
340897,0.0,0.0,0.0,1.0
629256,1.0,0.0,0.0,0.0
205548,1.0,0.0,0.0,0.0
341012,0.0,0.0,0.0,1.0
672285,1.0,0.0,0.0,0.0
344710,0.0,0.0,0.0,1.0
343770,0.0,0.0,0.0,1.0
2459653,1.0,0.0,0.0,0.0
453503,1.0,0.0,0.0,0.0
337589,0.0,0.0,0.0,1.0
1297443,0.0,1.0,0.0,0.0
339466,0.0,0.0,0.0,1.0
1278346,0.0,1.0,0.0,0.0
45435,1.0,0.0,0.0,0.0
335687,1.0,0.0,0.0,0.0
375303,1.0,0.0,0.0,0.0
336419,0.0,0.0,0.0,1.0
2759376,1.0,0.0,0.0,0.0
1284497,0.0,1.0,0.0,0.0
336836,0.0,0.0,0.0,1.0
340226,0.0,0.0,0.0,1.0
1280393,0.0,1.0,0.0,0.0
2696177,1.0,0.0,0.0,0.0
2028591,1.0,0.0,0.0,0.0
7040775,0.0,0.0,1.0,0.0
1270754,0.0,1.0,0.0,0.0
344541,0.0,0.0,0.0,1.0
1279154,0.0,1.0,0.0,0.0
338926,0.0,0.0,0.0,1.0
2956447,1.0,0.0,0.0,0.0
375284,1.0,0.0,0.0,0.0
338596,0.0,0.0,0.0,1.0
339713,0.0,0.0,0.0,1.0
3065478,1.0,0.0,0.0,0.0
461853,1.0,0.0,0.0,0.0
1277410,0.0,1.0,0.0,0.0
3379708,1.0,0.0,0.0,0.0
336894,0.0,0.0,0.0,1.0
2712243,1.0,0.0,0.0,0.0
2112208,1.0,0.0,0.0,0.0
2867341,1.0,0.0,0.0,0.0
176753,0.0,0.0,1.0,0.0
337770,0.0,0.0,0.0,1.0
1269617,0.0,1.0,0.0,0.0
341187,0.0,0.0,0.0,1.0
1285210,0.0,1.0,0.0,0.0
2185050,1.0,0.0,0.0,0.0
3671291,1.0,0.0,0.0,0.0
1281019,0.0,1.0,0.0,0.0
343223,0.0,0.0,0.0,1.0
1278235,0.0,1.0,0.0,0.0
341528,0.0,0.0,0.0,1.0
3355668,1.0,0.0,0.0,0.0
388268,1.0,0.0,0.0,0.0
796283,1.0,0.0,0.0,0.0
1273614,0.0,1.0,0.0,0.0
14529547,0.0,0.0,1.0,0.0
1299569,0.0,1.0,0.0,0.0
1281891,0.0,1.0,0.0,0.0
2963959,1.0,0.0,0.0,0.0
3210775,1.0,0.0,0.0,0.0
2364950,0.0,1.0,0.0,0.0
1975100,1.0,0.0,0.0,0.0
1276773,0.0,1.0,0.0,0.0
463410,1.0,0.0,0.0,0.0
161116,1.0,0.0,0.0,0.0
2117108,1.0,0.0,0.0,0.0
344477,0.0,0.0,0.0,1.0
3040035,1.0,0.0,0.0,0.0
2950960,1.0,0.0,0.0,0.0
1270121,0.0,1.0,0.0,0.0
882478,1.0,0.0,0.0,0.0
337441,0.0,0.0,0.0,1.0
436502,1.0,0.0,0.0,0.0
634457,1.0,0.0,0.0,0.0
1284493,0.0,1.0,0.0,0.0
1285571,0.0,1.0,0.0,0.0
344513,0.0,0.0,0.0,1.0
613712,1.0,0.0,0.0,0.0
1721896,1.0,0.0,0.0,0.0
710294,1.0,0.0,0.0,0.0
339204,0.0,0.0,0.0,1.0
679930,1.0,0.0,0.0,0.0
344707,0.0,0.0,0.0,1.0
565492,1.0,0.0,0.0,0.0
2655945,1.0,0.0,0.0,0.0
342421,0.0,0.0,0.0,1.0
1170963,1.0,0.0,0.0,0.0
645519,1.0,0.0,0.0,0.0
3381063,1.0,0.0,0.0,0.0
2105112,1.0,0.0,0.0,0.0
1279074,0.0,1.0,0.0,0.0
2793308,1.0,0.0,0.0,0.0
344014,0.0,0.0,0.0,1.0
338771,0.0,0.0,0.0,1.0
340181,0.0,0.0,0.0,1.0
2189304,1.0,0.0,0.0,0.0
338951,0.0,0.0,0.0,1.0
188751,0.0,1.0,0.0,0.0
1273321,0.0,1.0,0.0,0.0
2658487,1.0,0.0,0.0,0.0
1274880,0.0,1.0,0.0,0.0
685983,1.0,0.0,0.0,0.0
1281348,0.0,1.0,0.0,0.0
13888330,0.0,0.0,1.0,0.0
2498967,1.0,0.0,0.0,0.0
1269655,0.0,1.0,0.0,0.0
337622,0.0,0.0,0.0,1.0
648934,1.0,0.0,0.0,0.0
2121151,1.0,0.0,0.0,0.0
1899264,1.0,0.0,0.0,0.0
1279130,0.0,1.0,0.0,0.0
2492703,1.0,0.0,0.0,0.0
571915,1.0,0.0,0.0,0.0
1281658,0.0,1.0,0.0,0.0
393157,1.0,0.0,0.0,0.0
336572,0.0,0.0,0.0,1.0
2776863,1.0,0.0,0.0,0.0
43159,1.0,0.0,0.0,0.0
650509,1.0,0.0,0.0,0.0
336780,0.0,0.0,0.0,1.0
1272927,0.0,1.0,0.0,0.0
3178391,1.0,0.0,0.0,0.0
382039,1.0,0.0,0.0,0.0
1771963,1.0,0.0,0.0,0.0
388198,0.0,0.0,1.0,0.0
1273049,0.0,1.0,0.0,0.0
340193,0.0,0.0,0.0,1.0
341647,0.0,0.0,0.0,1.0
374561,1.0,0.0,0.0,0.0
1274313,0.0,1.0,0.0,0.0
1269759,0.0,1.0,0.0,0.0
2637320,1.0,0.0,0.0,0.0
3005139,1.0,0.0,0.0,0.0
1284648,0.0,1.0,0.0,0.0
344328,0.0,0.0,0.0,1.0
710311,1.0,0.0,0.0,0.0
338341,0.0,0.0,0.0,1.0
344905,0.0,0.0,0.0,1.0
339729,0.0,0.0,0.0,1.0
674279,1.0,0.0,0.0,0.0
676424,1.0,0.0,0.0,0.0
417796,1.0,0.0,0.0,0.0
1858216,1.0,0.0,0.0,0.0
886496,0.0,0.0,1.0,0.0
368575,1.0,0.0,0.0,0.0
338865,0.0,0.0,0.0,1.0
486813,1.0,0.0,0.0,0.0
2653530,1.0,0.0,0.0,0.0
631951,1.0,0.0,0.0,0.0
1152645,1.0,0.0,0.0,0.0
647488,1.0,0.0,0.0,0.0
1273781,0.0,1.0,0.0,0.0
338226,0.0,0.0,0.0,1.0
335889,0.0,0.0,0.0,1.0
344919,0.0,0.0,0.0,1.0
339855,0.0,0.0,0.0,1.0
342423,0.0,0.0,0.0,1.0
1274714,0.0,1.0,0.0,0.0
393474,1.0,0.0,0.0,0.0
1276744,0.0,1.0,0.0,0.0
1283049,0.0,1.0,0.0,0.0
562396,1.0,0.0,0.0,0.0
1269804,0.0,1.0,0.0,0.0
1297447,0.0,1.0,0.0,0.0
13309619,0.0,0.0,1.0,0.0
2919414,1.0,0.0,0.0,0.0
340693,0.0,0.0,0.0,1.0
338622,0.0,0.0,0.0,1.0
686841,1.0,0.0,0.0,0.0
342863,0.0,0.0,0.0,1.0
339091,0.0,0.0,0.0,1.0
1271634,0.0,1.0,0.0,0.0
1269464,0.0,1.0,0.0,0.0
336201,0.0,0.0,0.0,1.0
711063,1.0,0.0,0.0,0.0
653773,1.0,0.0,0.0,0.0
1269966,0.0,1.0,0.0,0.0
1274854,0.0,1.0,0.0,0.0
2445520,1.0,0.0,0.0,0.0
336516,0.0,0.0,0.0,1.0
2910694,1.0,0.0,0.0,0.0
341587,0.0,0.0,0.0,1.0
2890311,1.0,0.0,0.0,0.0
1298944,0.0,1.0,0.0,0.0
974317,1.0,0.0,0.0,0.0
14534374,0.0,0.0,1.0,0.0
618499,1.0,0.0,0.0,0.0
3341824,1.0,0.0,0.0,0.0
639530,1.0,0.0,0.0,0.0
1278305,0.0,1.0,0.0,0.0
318910,1.0,0.0,0.0,0.0
575527,1.0,0.0,0.0,0.0
544601,1.0,0.0,0.0,0.0
