"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"1037","chr13",79170955,79170956,"POU4F1",-0.31621200241905,7.06724314600204e-06
"1038","chr5",480121,480122,"PP7080",0.269324586257588,0.000146207583455331
"1039","chr22",46610304,46610305,"PPARA",0.272630304037211,0.000120125569134309
"1040","chr11",70097941,70097942,"PPFIA1",0.328103380288327,3.00673793132106e-06
"1041","chr19",45608095,45608096,"PPP1R37",0.210493161911426,0.00321952087702575
"1042","chr6",5116547,5116548,"PPP1R3G",0.368932085916199,1.20098111059988e-07
"1043","chr1",212416117,212416118,"PPP2R5A",0.3121921012834,9.35804787037867e-06
"1044","chr20",56796942,56796943,"PPP4R1L",0.304495226224962,1.58400274593572e-05
"1045","chr11",68207362,68207363,"PPP6R3",0.34025063013876,1.20914541157525e-06
"1046","chr17",42015398,42015399,"PPY",0.228860905362875,0.00132840126990903
"1047","chrX",48749055,48749056,"PQBP1",0.227691240972382,0.0014084102496125
"1048","chrX",48931469,48931470,"PRAF2",0.287367699173758,4.8502209822399e-05
"1049","chr8",8176064,8176065,"PRAG1",0.243513093782874,0.000622820697305308
"1050","chr1",12920545,12920546,"PRAMEF2",0.250737103464883,0.000421417934097589
"1051","chr10",135123856,135123857,"PRAP1",0.257835303848131,0.000283877639930509
"1052","chr12",11409724,11409725,"PRB3",0.309814215219163,1.1027676689273e-05
"1053","chr17",74524687,74524688,"PRCD",0.359341449441043,2.66646370673902e-07
"1054","chr13",111519985,111519986,"PRECSIT",0.352362890341963,4.68766478251972e-07
"1055","chr14",94259308,94259309,"PRIMA1",0.312254692404514,9.31751757066052e-06
"1056","chr19",14231243,14231244,"PRKACA",0.297455864909777,2.53070839014746e-05
"1057","chr7",151392009,151392010,"PRKAG2",0.242406500900332,0.000660559120998231
"1058","chr7",623691,623692,"PRKAR1B",0.24913530505583,0.000460002740797915
"1059","chr17",64436733,64436734,"PRKCA",0.247970289880855,0.000490092925531291
"1060","chr10",54066317,54066318,"PRKG1-AS1",0.328065772132435,3.01504867664566e-06
"1061","chr5",177398022,177398023,"PROP1",0.23522069498401,0.000961626569356565
"1062","chr1",214153409,214153410,"PROX1",-0.359074541814738,2.72530458883995e-07
"1063","chr6",42678362,42678363,"PRPH2",0.311699907360255,9.68263780205441e-06
"1064","chr7",29605696,29605697,"PRR15",-0.233043573812433,0.00107514119316
"1065","chr16",875845,875846,"PRR25",0.304654367248618,1.56709237805977e-05
"1066","chr22",46460294,46460295,"PRR34",-0.204494322062193,0.00423431252903239
"1067","chrX",150863035,150863036,"PRRG3",0.262116314085437,0.000222473727234413
"1068","chr2",233370670,233370671,"PRSS56",0.246628816033784,0.000526991609431644
"1069","chr19",844133,844134,"PRTN3",-0.203731568870372,0.00438212037718954
"1070","chr9",81057982,81057983,"PSAT1",0.224984709309497,0.00161072129447161
"1071","chr10",104170425,104170426,"PSD",-0.38112594458766,4.1933658264558e-08
"1072","chr8",18855172,18855173,"PSD3",0.287958797141137,4.67196976367986e-05
"1073","chr19",43773225,43773226,"PSG9",0.236879464408681,0.000882649097573978
"1074","chr21",40395591,40395592,"PSMG1",0.212151767920623,0.00298075430720733
"1075","chr7",56243724,56243725,"PSPH",0.215494378683402,0.00254761952250948
"1076","chr15",77308484,77308485,"PSTPIP1",0.207349795032614,0.00371998127588033
"1077","chr9",66493963,66493964,"PTGER4P2-CDK2AP2P2",-0.365688664313689,1.57742904329917e-07
"1078","chr9",132514151,132514152,"PTGES",0.325095050212601,3.74526433766037e-06
"1079","chr8",27281266,27281267,"PTK2B",0.208389665744667,0.00354715060453238
"1080","chr7",157926598,157926599,"PTPRN2-AS1",0.339130412619933,1.31725987788835e-06
"1081","chr1",29769683,29769684,"PTPRU",-0.387005495013112,2.48568229155203e-08
"1082","chr12",132409693,132409694,"PUS1",0.352692492753637,4.56578654819589e-07
"1083","chr19",1336246,1336247,"PWWP3A",0.240694017254048,0.000723137065681275
"1084","chr2",1730953,1730954,"PXDN",0.271648427966019,0.000127378438120446
"1085","chr17",26554439,26554440,"PYY2",-0.293727010176894,3.22781092354505e-05
"1086","chr9",139142011,139142012,"QSOX2",0.308127371700845,1.23791513762819e-05
"1087","chr11",107799776,107799777,"RAB39A",-0.391168846726762,1.70570632938467e-08
"1088","chr1",229274640,229274641,"RAB4A",0.352895768597947,4.49213869424569e-07
"1089","chr3",9023607,9023608,"RAD18",0.311840698807202,9.58871582757529e-06
"1090","chr19",5994219,5994220,"RANBP3-DT",0.29769751686014,2.49082844394699e-05
"1091","chr1",21930223,21930224,"RAP1GAP",0.331686018237428,2.3076302828277e-06
"1092","chr9",134568125,134568126,"RAPGEF1",0.264049794882935,0.00019901323055493
"1093","chr4",161318742,161318743,"RAPGEF2",0.319848364383062,5.4628550103793e-06
"1094","chr1",178289472,178289473,"RASAL2",0.211298850266899,0.00310145789042636
"1095","chr19",15568387,15568388,"RASAL3",0.340883011911069,1.15190916565891e-06
"1096","chr5",179564468,179564469,"RASGEF1C",0.252453506133483,0.000383415478950844
"1097","chr15",79306797,79306798,"RASGRF1",0.257464447184408,0.000289878985541437
"1098","chr7",5123040,5123041,"RBAKDN",0.328083218059181,3.01119071665077e-06
"1099","chr16",6972390,6972391,"RBFOX1",0.334433515759706,1.87948721843991e-06
"1100","chr17",77317948,77317949,"RBFOX3",0.291325070570947,3.76878242997939e-05
"1101","chr12",114204047,114204048,"RBM19",0.341767647408084,1.07616565586097e-06
"1102","chr2",238705278,238705279,"RBM44",0.284203442662949,5.91833315132144e-05
"1103","chr4",155812514,155812515,"RBM46",0.353927323079242,4.13559030039236e-07
"1104","chrX",129536117,129536118,"RBMX2",0.228680185231543,0.00134048499533124
"1105","chr10",65801993,65801994,"REEP3",0.284183017697838,5.92589579102004e-05
"1106","chr10",43598647,43598648,"RET",0.322252141812428,4.59930443172494e-06
"1107","chr2",100296727,100296728,"REV1",0.214866004205874,0.00262440266016317
"1108","chr19",1841619,1841620,"REXO1",0.283084971006855,6.34609246057096e-05
"1109","chr9",3424602,3424603,"RFX3",0.210542723007626,0.00321214271453066
"1110","chr15",94022770,94022771,"RGMA",0.319090927949875,5.76545721009074e-06
"1111","chr4",3363200,3363201,"RGS12",0.253788769570664,0.000356076884391119
"1112","chr1",240895756,240895757,"RGS7",-0.402792699163532,5.79623370996871e-09
"1113","chr17",63180156,63180157,"RGS9",0.314089010221853,8.20099905202885e-06
"1114","chr12",131171376,131171377,"RIMBP2",0.268044324819528,0.000157661574731224
"1115","chr20",19738286,19738287,"RIN2",-0.337092478788637,1.53801976808259e-06
"1116","chr20",49308028,49308029,"RIPOR3",-0.335997980477784,1.67071960540603e-06
"1117","chr16",11319654,11319655,"RMI2",0.329718475461363,2.6697096608404e-06
"1118","chr12",97857054,97857055,"RMST",-0.239273989216175,0.000779124011242725
"1119","chr1",51717085,51717086,"RNF11",0.338202211376601,1.41377127789174e-06
"1120","chr1",228673934,228673935,"RNF187",-0.371303167948831,9.82073009973998e-08
"1121","chr17",78262132,78262133,"RNF213",0.312427341287515,9.20658108810645e-06
"1122","chr1",1009439,1009440,"RNF223",0.213565439307222,0.00279002885178701
"1123","chr11",119206824,119206825,"RNF26",0.263077099043886,0.000210511299544287
"1124","chr3",80100504,80100505,"ROBO1",0.269195860490681,0.000147323074926679
"1125","chr7",7763849,7763850,"RPA3",0.240149569457716,0.000744149277617714
"1126","chrX",38185994,38185995,"RPGR",0.242643910772398,0.000652289253589727
"1127","chr17",230422,230423,"RPH3AL",-0.241089523090744,0.000708217488457672
"1128","chrX",153626287,153626288,"RPL10",0.208699969251787,0.00349699981115657
"1129","chr17",8286554,8286555,"RPL26",-0.349223839643778,6.01545961433767e-07
"1130","chr3",12933946,12933947,"RPL32",-0.311609683163942,9.74328403903911e-06
"1131","chr10",79821096,79821097,"RPS24",0.206914632206694,0.00379453429784308
"1132","chr6",166955163,166955164,"RPS6KA2",0.3278411616899,3.06514069660915e-06
"1133","chr6",166884501,166884502,"RPS6KA2-IT1",0.294004545226039,3.17025181684089e-05
"1134","chrX",20286506,20286507,"RPS6KA3",0.216897728494612,0.00238344797627891
"1135","chr1",213324846,213324847,"RPS6KC1",0.229946155156006,0.00125791005331546
"1136","chr17",78819911,78819912,"RPTOR",0.33191541434467,2.26859884958062e-06
"1137","chr16",29167915,29167916,"RRN3P2",0.211838834281481,0.00302453733783745
"1138","chr8",67279484,67279485,"RRS1-DT",0.278251786257266,8.55067533171242e-05
"1139","chr22",23483910,23483911,"RSPH14",0.285528036657634,5.44679472453375e-05
"1140","chr6",127441719,127441720,"RSPO3",-0.35052013284083,5.42853327126433e-07
"1141","chr20",62317640,62317641,"RTEL1-TNFRSF6B",0.353982075030523,4.11744349630177e-07
"1142","chr17",1839580,1839581,"RTN4RL1",0.317717050721638,6.35538132333389e-06
"1143","chr2",242830013,242830014,"RTP5",0.303996798059809,1.63808950307416e-05
"1144","chr21",36180570,36180571,"RUNX1",0.220279065170706,0.00202661365220824
"1145","chr1",25289426,25289427,"RUNX3",0.202419151467446,0.0046473360665016
"1146","chr9",137175665,137175666,"RXRA",0.229858243645495,0.0012634900637718
"1147","chr19",39003153,39003154,"RYR1",0.29920993772764,2.25439232602936e-05
"1148","chr1",237256256,237256257,"RYR2",0.339893100467208,1.24269588618902e-06
"1149","chr16",51184878,51184879,"SALL1",-0.387898399432005,2.29383533867948e-08
"1150","chr18",76390356,76390357,"SALL3",0.231669069216778,0.00115300861916303
"1151","chr13",21676167,21676168,"SAP18",0.355256870016383,3.71585312250842e-07
"1152","chr7",100171380,100171381,"SAP25",0.356184848674735,3.4474019802326e-07
"1153","chr16",28332375,28332376,"SBK1",0.383473971243798,3.40720196367792e-08
"1154","chr12",125243098,125243099,"SCARB1",0.272692627586293,0.000119678495285805
"1155","chr4",1972506,1972507,"SCARNA22",0.237671124406876,0.000847099724168848
"1156","chr10",135273680,135273681,"SCART1",0.305731776022679,1.45701912778057e-05
"1157","chr11",61957695,61957696,"SCGB1D1",0.287213932641854,4.8976283556617e-05
"1158","chrX",17756817,17756818,"SCML1",0.229346212647075,0.00129644330241456
"1159","chr22",43670648,43670649,"SCUBE1",0.326918921932781,3.27924126186558e-06
"1160","chr8",97506232,97506233,"SDC2",-0.372327818303456,8.99829649467041e-08
"1161","chr3",195667337,195667338,"SDHAP1",0.254950767961019,0.000333769249125538
"1162","chr3",195349066,195349067,"SDHAP2",0.384038581501214,3.24049063329214e-08
"1163","chr5",1594632,1594633,"SDHAP3",-0.29243808266732,3.50827579037776e-05
"1164","chr7",4301246,4301247,"SDK1",0.362578721975581,2.04301663424383e-07
"1165","chr17",71602035,71602036,"SDK2",0.356053642453948,3.48419768648916e-07
"1166","chr16",82045154,82045155,"SDR42E1",-0.251584593235961,0.00040223783767358
"1167","chr3",10345940,10345941,"SEC13",0.212692980840243,0.00290638455937285
"1168","chr5",115910874,115910875,"SEMA6A",-0.377318291310394,5.85162921743065e-08
"1169","chr19",4564459,4564460,"SEMA6B",0.306413938054937,1.39115229199227e-05
"1170","chr11",50227294,50227295,"SEPTIN7P11",0.320977969077349,5.03944788396725e-06
"1171","chr17",75284971,75284972,"SEPTIN9",0.342606976527026,1.00871537560539e-06
"1172","chr1",67934025,67934026,"SERBP1",0.290554388098824,3.95972532716359e-05
"1173","chr6",2891244,2891245,"SERPINB9",0.264628350362589,0.000192454720926071
"1174","chr21",37417575,37417576,"SETD4",0.299855959254633,2.16000243790059e-05
"1175","chr17",27331556,27331557,"SEZ6",0.340226471690815,1.21138492258825e-06
"1176","chr12",132108102,132108103,"SFSWAP",0.29097843696075,3.85356495454906e-05
"1177","chr6",166747096,166747097,"SFT2D1",0.265513490149045,0.000182809675570395
"1178","chr16",28566001,28566002,"SGF29",0.326608315138035,3.35449907257539e-06
"1179","chr10",82269595,82269596,"SH2D4B",0.32287949675533,4.3962614435986e-06
"1180","chr2",236129103,236129104,"SH3BP4",0.354598300038753,3.91839013626759e-07
"1181","chr1",36785331,36785332,"SH3D21",0.21248521356967,0.00293473347372272
"1182","chr10",105585437,105585438,"SH3PXD2A",0.257133726391567,0.000295330092064714
"1183","chr5",171960202,171960203,"SH3PXD2B",0.275320366932098,0.000102184491181342
"1184","chr11",71034995,71034996,"SHANK2",0.204243655369096,0.00428238470402123
"1185","chr19",455513,455514,"SHC2",0.366720256367368,1.44686748383039e-07
"1186","chr19",41086247,41086248,"SHKBP1",-0.206092504273116,0.00393906943254631
"1187","chr21",44782011,44782012,"SIK1",0.310572170386265,1.04670450015398e-05
"1188","chr21",38070148,38070149,"SIM2",-0.200317938636024,0.00510207127835967
"1189","chr1",232667536,232667537,"SIPA1L2",0.20645623306181,0.003874522691314
"1190","chr19",38497607,38497608,"SIPA1L3",0.308242303688915,1.22823035578682e-05
"1191","chr20",1920583,1920584,"SIRPA",0.32746862537661,3.14997333911855e-06
"1192","chr14",61109319,61109320,"SIX1",-0.408227162709459,3.449275316914e-09
"1193","chr2",45171340,45171341,"SIX3",-0.30890277489486,1.17395149656738e-05
"1194","chr1",2214406,2214407,"SKI",0.233847227887604,0.00103187938318529
"1195","chr8",134094845,134094846,"SLA",-0.201971758538428,0.00474098874120053
"1196","chr4",1701564,1701565,"SLBP",0.349261257595225,5.99769821261035e-07
"1197","chrX",153718665,153718666,"SLC10A3",0.230727292443533,0.00120931129725959
"1198","chr5",127462719,127462720,"SLC12A2",0.403946711579845,5.19536051741898e-09
"1199","chr15",34628715,34628716,"SLC12A6",0.377557155954344,5.73129544655091e-08
"1200","chr5",1130300,1130301,"SLC12A7",0.348234103499125,6.50394651442101e-07
"1201","chr12",129277299,129277300,"SLC15A4",0.34771042037796,6.77752885007482e-07
"1202","chr21",46977687,46977688,"SLC19A1",0.298644036012443,2.34026328723432e-05
"1203","chr8",42358746,42358747,"SLC20A2",0.280104052153332,7.63228475373206e-05
"1204","chr17",4841854,4841855,"SLC25A11",0.302701112212949,1.78697752128382e-05
"1205","chr5",140683436,140683437,"SLC25A2",0.245539679971178,0.000558820889986663
"1206","chr9",130830247,130830248,"SLC25A25",-0.378749379069286,5.16539623051477e-08
"1207","chr8",23416672,23416673,"SLC25A37",0.292180824961612,3.56693546780202e-05
"1208","chr5",110074609,110074610,"SLC25A46",-0.332680020024396,2.14299384762575e-06
"1209","chrX",118602316,118602317,"SLC25A5",0.248745360643672,0.00046987841432384
"1210","chr7",103086178,103086179,"SLC26A5",-0.335922129603783,1.6803095410467e-06
"1211","chr9",131108808,131108809,"SLC27A4",0.277734926242421,8.82485980204368e-05
"1212","chr6",8275707,8275708,"SLC35B3",0.278898482177706,8.21885901669075e-05
"1213","chr19",16679408,16679409,"SLC35E1",0.354614338045838,3.91333460036674e-07
"1214","chr1",1609077,1609078,"SLC35E2B",0.383710431860515,3.33640201420162e-08
"1215","chr1",234367057,234367058,"SLC35F3",0.206860558225331,0.00380389185292009
"1216","chr17",79258780,79258781,"SLC38A10",0.278808171866966,8.26446013136452e-05
"1217","chr17",71007139,71007140,"SLC39A11",0.370942413234235,1.01271110942582e-07
"1218","chr11",57193033,57193034,"SLC43A3",0.251947748313346,0.00039426936199449
"1219","chr9",115708079,115708080,"SLC46A2",0.241698596382224,0.000685795721306317
"1220","chr2",220615937,220615938,"SLC4A3",0.306159741859863,1.41536006470655e-05
"1221","chr18",77674634,77674635,"SLC66A2",0.344335371824594,8.82313418919802e-07
"1222","chr3",14409845,14409846,"SLC6A6",0.272922019241577,0.000118046341952742
"1223","chrX",152958334,152958335,"SLC6A8",0.219142277519952,0.00214075185478243
"1224","chr16",87873168,87873169,"SLC7A5",0.331789787679221,2.28989546963584e-06
"1225","chr2",40510008,40510009,"SLC8A1",0.308393887042268,1.2155667975746e-05
"1226","chr19",47969102,47969103,"SLC8A2",0.278334172222758,8.50771619850546e-05
"1227","chr5",506292,506293,"SLC9A3",0.306293054482146,1.40261508070674e-05
"1228","chrX",46618184,46618185,"SLC9A7",0.234355086943027,0.00100537094748421
"1229","chr3",143526755,143526756,"SLC9A9",0.266352876495708,0.000174081418497789
"1230","chr11",74875058,74875059,"SLCO2B1",0.268530040553086,0.000153220843286839
"1231","chr5",101490924,101490925,"SLCO4C1",0.351290441107213,5.10614347413302e-07
"1232","chr13",84091076,84091077,"SLITRK1",0.242656942258321,0.000651838096087182
"1233","chrX",144899884,144899885,"SLITRK2",0.224827938950578,0.00162321558570567
"1234","chr15",67073365,67073366,"SMAD6",0.238938306218457,0.000792929588270706
"1235","chr13",37427615,37427616,"SMAD9",0.348204297063316,6.51923033827383e-07
"1236","chr4",144435546,144435547,"SMARCA5",-0.385806512843019,2.76772789288851e-08
"1237","chr1",3679713,3679714,"SMIM1",0.215712738374795,0.00252141845837526
"1238","chr7",112758662,112758663,"SMIM30",-0.382058056570317,3.86237334021946e-08
"1239","chr17",73647209,73647210,"SMIM6",0.280208915159363,7.58316478666143e-05
"1240","chr14",70317075,70317076,"SMOC1",0.201471329038554,0.00484774876325224
"1241","chr7",98701608,98701609,"SMURF1",0.346408690151224,7.50605474892846e-07
"1242","chr14",95982958,95982959,"SNHG10",-0.266137029728612,0.000176287958356126
"1243","chr6",127796348,127796349,"SOGA3",0.317576248290046,6.41897654104229e-06
"1244","chr7",16611283,16611284,"SOSTDC1",0.278571736740649,8.38497135687551e-05
"1245","chr13",112715460,112715461,"SOX1",-0.391027014040807,1.72787776953292e-08
"1246","chr2",5837519,5837520,"SOX11",-0.294945201522382,2.98227999063885e-05
"1247","chr3",137428841,137428842,"SOX14",0.376468722683731,6.29961117248254e-08
"1248","chr3",181427703,181427704,"SOX2",-0.361143093809999,2.29997325232415e-07
"1249","chr8",10588942,10588943,"SOX7",-0.361189636215096,2.29117740623793e-07
"1250","chr16",1061056,1061057,"SOX8",0.381837934740217,3.93819315639952e-08
"1251","chr12",53726679,53726680,"SP7",0.229229430267476,0.00130406855168779
"1252","chr2",214358699,214358700,"SPAG16",0.218979289620618,0.00215758741945917
"1253","chr5",151093534,151093535,"SPARC",0.324152981737525,4.00999996645042e-06
"1254","chr4",52918103,52918104,"SPATA18",-0.230001042225921,0.001254437660616
"1255","chr20",48526704,48526705,"SPATA2",0.313601897392307,8.48444097328601e-06
"1256","chr17",3417217,3417218,"SPATA22",0.26368533914632,0.000203251035566492
"1257","chr2",231851892,231851893,"SPATA3-AS1",-0.326782052526746,3.31220359211423e-06
"1258","chr4",177111182,177111183,"SPATA4",0.293156679134032,3.34920027560637e-05
"1259","chr1",48906908,48906909,"SPATA6",0.325130619884945,3.73560187235802e-06
"1260","chr6",34530324,34530325,"SPDEF",0.226474113448367,0.00149632526858963
"1261","chr15",41136300,41136301,"SPINT1",-0.34392149657482,9.11125203193191e-07
"1262","chr12",117103632,117103633,"SPRING1",0.212410843785126,0.00294494158895008
"1263","chrY",58990057,58990058,"SPRY3",-0.304076193205779,1.62935858847566e-05
"1264","chr11",66468034,66468035,"SPTBN2",0.251133934080719,0.000412333889101012
"1265","chr20",36049847,36049848,"SRC",0.311004089950463,1.01597608060502e-05
"1266","chr7",105071436,105071437,"SRPK2",0.351413355690785,5.05642671362267e-07
"1267","chrX",153046190,153046191,"SRPK3",0.287706186792216,4.74737922682292e-05
"1268","chr16",2802109,2802110,"SRRM2",0.328327452791269,2.95767198305295e-06
"1269","chr12",26348983,26348984,"SSPN",-0.38221435270159,3.8093926461265e-08
"1270","chr7",149489529,149489530,"SSPOP",0.260727122500645,0.000240893231252725
"1271","chr16",1128689,1128690,"SSTR5-AS1",0.309770246327668,1.10610565819971e-05
"1272","chr1",1522013,1522014,"SSU72",0.253258922495931,0.00036670115719761
"1273","chrX",52696559,52696560,"SSX7",0.258012286299163,0.000281054538607964
"1274","chr11",126400140,126400141,"ST3GAL4",0.325093302731724,3.7457396511131e-06
"1275","chr1",76712921,76712922,"ST6GALNAC3",0.394795168620087,1.22348771048366e-08
"1276","chr15",92829854,92829855,"ST8SIA2",0.342496144553672,1.01738490053131e-06
"1277","chr10",17506676,17506677,"ST8SIA6",-0.296246309183599,2.73954213487088e-05
"1278","chr5",138883162,138883163,"STING1",0.362598910595083,2.03960738085305e-07
"1279","chr13",99196066,99196067,"STK24",0.34825113590081,6.49522821068939e-07
"1280","chrX",131157576,131157577,"STK26",0.206685034025655,0.00383441003074255
"1281","chr7",134962192,134962193,"STRA8",0.23399478558549,0.00102411200516549
"1282","chr6",147728199,147728200,"STXBP5",0.319077534168929,5.77094870825599e-06
"1283","chr8",70401137,70401138,"SULF1",0.26351078586011,0.000205310350168281
"1284","chr20",46295388,46295389,"SULF2",0.346876938541502,7.23577334506121e-07
"1285","chr20",52480922,52480923,"SUMO1P1",0.272480744685554,0.000121204804218568
"1286","chr9",136224459,136224460,"SURF2",0.222626024033997,0.00180830839958677
"1287","chr1",223519253,223519254,"SUSD4",0.261241814196576,0.000233909321532475
"1288","chr15",91878409,91878410,"SV2B",0.317092093415195,6.6422921435739e-06
"1289","chr5",75378813,75378814,"SV2C",-0.315294662677249,7.53757045852019e-06
"1290","chr9",93669426,93669427,"SYK",0.37286411980804,8.5946324035364e-08
"1291","chr16",2042843,2042844,"SYNGR3",0.271151365315752,0.000131204325147867
"1292","chrX",49056839,49056840,"SYP",0.21292275119875,0.00287532237281271
"1293","chr7",105700450,105700451,"SYPL1",0.260022659029015,0.00025076713336292
"1294","chr11",45247912,45247913,"SYT13",0.216185260773249,0.00246555560308984
"1295","chr1",114695532,114695533,"SYT6",-0.216481811128386,0.00243107293632258
"1296","chr10",123909299,123909300,"TACC2",0.2968475146389,2.63378927486562e-05
"1297","chr4",104857800,104857801,"TACR3",0.346504624018103,7.44990582047965e-07
"1298","chr2",9920249,9920250,"TAF1B",0.236973951458384,0.00087833521084226
"1299","chr3",68056640,68056641,"TAFA1",-0.318516361315287,6.00554737285584e-06
"1300","chr22",48990033,48990034,"TAFA5",0.333466306166915,2.02075295270187e-06
"1301","chrX",153639840,153639841,"TAFAZZIN",0.204414552940991,0.00424955749142154
"1302","chr4",38190484,38190485,"TBC1D1",0.250029811713763,0.000438070119877796
"1303","chr10",96144862,96144863,"TBC1D12",0.21274390283556,0.00289947442640054
"1304","chr22",47593330,47593331,"TBC1D22A",0.300304057911981,2.09673683752949e-05
"1305","chr17",80873080,80873081,"TBCD",0.33367205671695,1.98987993622618e-06
"1306","chr3",176973614,176973615,"TBL1XR1",0.285966438895923,5.29867105008083e-05
"1307","chr22",19751776,19751777,"TBX1",0.224872891372317,0.00161962394621833
"1308","chr1",119527463,119527464,"TBX15",-0.289463883918874,4.24551861981241e-05
"1309","chr7",35297355,35297356,"TBX20",-0.388376826880045,2.19699245418527e-08
"1310","chr10",115004030,115004031,"TCF7L2",0.261503767608722,0.000230427674563497
"1311","chr14",104394944,104394945,"TDRD9",0.375563684483793,6.81305397457939e-08
"1312","chr12",3068831,3068832,"TEAD4",-0.309934531683755,1.09368230552126e-05
"1313","chr21",10428352,10428353,"TEKT4P2",0.259379633920574,0.000260107403987879
"1314","chr16",1560080,1560081,"TELO2",0.300810669023674,2.02731910181025e-05
"1315","chr11",78497091,78497092,"TENM4",0.21081851654781,0.00317136383632205
"1316","chr12",117489399,117489400,"TESC",0.311204133588257,1.00203564993245e-05
"1317","chr19",43893288,43893289,"TEX101",0.282607836697894,6.53726646945561e-05
"1318","chr13",112168287,112168288,"TEX29",0.338747081816722,1.35632969754654e-06
"1319","chr2",145835757,145835758,"TEX41",0.287426532188669,4.83219675190677e-05
"1320","chr7",1659255,1659256,"TFAMP1",0.287697544732794,4.74997920652232e-05
"1321","chr6",50787639,50787640,"TFAP2B",-0.304331690748438,1.60155977244159e-05
"1322","chr20",55201910,55201911,"TFAP2C",-0.229177463962282,0.00130747485080718
"1323","chrX",48900511,48900512,"TFE3",0.256482879505158,0.000306336934045995
"1324","chr7",115586923,115586924,"TFEC",0.228133949654282,0.00137762289176297
"1325","chr5",135332436,135332437,"TGFBI",0.37448852109404,7.47535491635068e-08
"1326","chr1",6682929,6682930,"THAP3",0.238701191174913,0.00080281674633117
"1327","chrX",122866917,122866918,"THOC2",0.212368076723953,0.00295082641237905
"1328","chr12",4433835,4433836,"TIGAR",0.334724375561199,1.83888095615267e-06
"1329","chr1",32023614,32023615,"TINAGL1",0.299995108195187,2.14016598291408e-05
"1330","chr9",84315874,84315875,"TLE1",0.250840798867684,0.000419026463362921
"1331","chr15",70669548,70669549,"TLE3",-0.338857672359419,1.34494605280734e-06
"1332","chr5",170741664,170741665,"TLX3",-0.261702557227689,0.000227817812991144
"1333","chr17",72786390,72786391,"TMEM104",0.364161733202772,1.79162291349361e-07
"1334","chr16",8308866,8308867,"TMEM114",0.2746613946736,0.000106331334072122
"1335","chr7",98437889,98437890,"TMEM130",0.377125579688433,5.95047889727865e-08
"1336","chr2",98365767,98365768,"TMEM131",0.314588897895318,7.91947359042435e-06
"1337","chr11",60695215,60695216,"TMEM132A",0.345215937832156,8.23881806932701e-07
"1338","chr5",87504293,87504294,"TMEM161B",0.239734412571824,0.000760548159437546
"1339","chrX",109246492,109246493,"TMEM164",0.211154592022525,0.00312230479362633
"1340","chr14",105102382,105102383,"TMEM179",0.259423855629229,0.000259454839487799
"1341","chr2",120964369,120964370,"TMEM185B",0.202064441272542,0.00472144944991286
"1342","chr16",1585903,1585904,"TMEM204",0.272279121693859,0.000122674095414213
"1343","chr22",25322425,25322426,"TMEM211",0.220918833381603,0.00196484209199067
"1344","chr6",157731619,157731620,"TMEM242",0.215528732836827,0.00254348104565677
"1345","chr11",118404580,118404581,"TMEM25",0.218244103603705,0.00223503404118121
"1346","chr4",41937934,41937935,"TMEM33",-0.303134706670155,1.73578403564755e-05
"1347","chr11",692949,692950,"TMEM80",0.372201999661341,9.09560183562532e-08
"1348","chr6",138200296,138200297,"TNFAIP3",0.275046870236074,0.00010388684635241
"1349","chr17",16908674,16908675,"TNFRSF13B",0.294284252202338,3.1132221726201e-05
"1350","chr13",43149104,43149105,"TNFSF11",-0.455303382889013,2.55642633224029e-11
"1351","chr3",171177952,171177953,"TNIK",-0.201123260384805,0.00492327194766922
"1352","chr4",2757928,2757929,"TNIP2",-0.212087580181245,0.00298968786053541
"1353","chr7",5414016,5414017,"TNRC18",0.299883396612594,2.1560773983482e-05
"1354","chr2",29224142,29224143,"TOGARAM2",0.225125093510093,0.00159960754942068
"1355","chr6",41774513,41774514,"TOMM6",0.236874719573763,0.000882866240055903
"1356","chr8",144403236,144403237,"TOP1MT",0.315290200080167,7.539929418519e-06
"1357","chr1",224061025,224061026,"TP53BP2",0.314306357503134,8.07744721549208e-06
"1358","chr11",6651257,6651258,"TPP1",0.279048724302749,8.14351842975011e-05
"1359","chr3",127245589,127245590,"TPRA1",0.281381044569604,7.05392901645284e-05
"1360","chr21",10599597,10599598,"TPTE",0.294276691913829,3.11475084442163e-05
"1361","chr22",50623767,50623768,"TRABD",-0.23994501323431,0.000752188183518924
"1362","chr14",103214191,103214192,"TRAF3",0.252897986344765,0.000374106070818638
"1363","chr16",88915258,88915259,"TRAPPC2L",0.2768254200628,9.32744454583023e-05
"1364","chr8",141057434,141057435,"TRAPPC9",0.307770175975186,1.26847795379454e-05
"1365","chr12",72667526,72667527,"TRHDE-AS1",-0.207205843503485,0.00374449583251354
"1366","chr7",138164724,138164725,"TRIM24",0.373529749802129,8.11777980836302e-08
"1367","chr11",119973515,119973516,"TRIM29",0.404663645126613,4.85284111054957e-09
"1368","chr7",99516730,99516731,"TRIM4",-0.201828722664959,0.0047712859671227
"1369","chr3",32861350,32861351,"TRIM71",0.384148179632251,3.20905263531622e-08
"1370","chr9",37750633,37750634,"TRMT10B",0.245734007969951,0.000553014663707962
"1371","chrX",100306973,100306974,"TRMT2B",0.293637353200386,3.24661477789213e-05
"1372","chr16",2124115,2124116,"TSC2",0.207908991809595,0.00362611895862441
